"","FaceID","ID","Participant","FirstRating","GroupRating","SecondRating","Feedback","Change","TimeStamp1","TimeStamp2"
"2212",64,"lilla",73,7,7,7,0,0,2020-05-11 11:12:11,2020-05-11 13:02:33
"2213",64,"Llamaman",74,4,0,6,NA,2,2020-05-11 11:16:30,2020-05-12 10:18:57
"2214",64,"minime",97,8,8,7,0,-1,2020-05-12 08:19:30,2020-05-13 12:38:49
"2215",64,"Misterperc",96,7,0,8,NA,1,2020-05-12 08:14:46,2020-05-12 13:31:52
"2216",64,"Moe",65,5,2,7,-3,2,2020-05-11 10:31:13,2020-05-12 16:28:24
"2217",64,"Python",69,6,8,5,2,-1,2020-05-11 10:37:55,2020-05-11 11:59:16
"2218",64,"RBJ",47,3,1,6,-2,3,2020-05-08 17:17:19,2020-05-09 12:56:32
"2219",64,"Rensdyrlam",72,8,5,8,-3,0,2020-05-11 11:07:17,2020-05-11 13:45:45
"2220",64,"rosenmeier",31,5,2,3,-3,-2,2020-05-13 17:39:40,2020-05-13 20:02:00
"2221",64,"Sarah",54,5,8,6,3,1,2020-05-10 08:13:59,2020-05-10 10:46:01
"2222",64,"SKJ",10,4,4,7,0,3,2020-05-12 15:25:17,2020-05-12 16:45:15
"2223",64,"Slowlydying",31,8,0,8,NA,0,2020-05-08 11:11:42,2020-05-09 09:54:54
"2224",64,"SOJ",79,6,3,3,-3,-3,2020-05-11 11:35:22,2020-05-12 20:54:58
"2225",64,"The cat",80,8,6,8,-2,0,2020-05-11 12:20:26,2020-05-12 13:08:57
"2226",64,"wtf",11,6,8,6,2,0,2020-05-12 15:38:57,2020-05-12 18:48:25
"2227",65,"17",86,4,0,5,NA,1,2020-05-11 14:33:33,2020-05-12 06:46:41
"2228",65,"1879",95,5,7,5,2,0,2020-05-12 08:11:44,2020-05-12 12:42:31
"2229",65,"1918",27,6,3,7,-3,1,2020-05-08 09:59:25,2020-05-09 07:13:50
"2230",65,"2205",84,5,7,5,2,0,2020-05-11 13:59:46,2020-05-12 06:45:37
"2231",65,"4520",1,3,1,4,-2,1,2020-05-07 13:26:05,2020-05-07 18:11:06
"2232",65,"45bites",9,3,6,4,3,1,2020-05-12 14:19:49,2020-05-12 17:32:36
"2233",65,"6107",12,7,5,6,-2,-1,2020-05-12 16:03:37,2020-05-12 17:33:36
"2234",65,"9696",55,3,6,4,3,1,2020-05-10 12:43:53,2020-05-10 18:25:33
"2235",65,"andrea",61,7,7,8,0,1,2020-05-11 10:19:49,2020-05-12 08:34:56
"2236",65,"Asad",33,3,6,1,3,-2,2020-05-13 20:10:11,2020-05-13 21:28:24
"2237",65,"ASDF1234",70,6,4,6,-2,0,2020-05-11 10:49:57,2020-05-11 11:54:38
"2238",65,"Astrid",38,4,1,6,-3,2,2020-05-08 12:53:19,2020-05-09 13:27:16
"2239",65,"Bøllemis",71,7,4,7,-3,0,2020-05-11 11:03:38,2020-05-11 12:05:46
"2240",65,"Carmesin",45,7,5,4,-2,-3,2020-05-08 17:09:27,2020-05-10 01:58:32
"2241",65,"Christian Jacobsen",16,7,5,7,-2,0,2020-05-07 17:23:10,2020-05-07 18:17:29
"2242",65,"GOAT",44,5,2,5,-3,0,2020-05-08 16:45:39,2020-05-08 18:12:03
"2243",65,"Grandmasterflash",81,5,3,5,-2,0,2020-05-11 12:35:37,2020-05-12 22:27:46
"2244",65,"havegang7",36,7,7,6,0,-1,2020-05-08 12:04:55,2020-05-08 21:07:31
"2245",65,"hejhejhund",52,8,6,6,-2,-2,2020-05-09 14:09:32,2020-05-10 09:58:15
"2246",65,"JakobBjerreKnudsen",75,6,0,6,NA,0,2020-05-11 11:16:46,2020-05-11 13:32:30
"2247",65,"Jesper",82,3,6,2,3,-1,2020-05-11 13:13:10,2020-05-11 15:34:50
"2248",65,"Johanne",32,7,7,6,0,-1,2020-05-13 19:27:00,2020-05-13 21:01:36
"2249",65,"Katrine",76,6,8,6,2,0,2020-05-11 11:26:24,2020-05-11 19:28:47
"2250",65,"lilla",73,6,0,7,NA,1,2020-05-11 11:12:11,2020-05-11 13:02:33
"2251",65,"Llamaman",74,3,5,6,2,3,2020-05-11 11:16:30,2020-05-12 10:18:57
"2252",65,"minime",97,4,0,3,NA,-1,2020-05-12 08:19:30,2020-05-13 12:38:49
"2253",65,"Misterperc",96,3,1,6,-2,3,2020-05-12 08:14:46,2020-05-12 13:31:52
"2254",65,"Moe",65,7,7,7,0,0,2020-05-11 10:31:13,2020-05-12 16:28:24
"2255",65,"Python",69,6,8,6,2,0,2020-05-11 10:37:55,2020-05-11 11:59:16
"2256",65,"RBJ",47,3,6,6,3,3,2020-05-08 17:17:19,2020-05-09 12:56:32
"2257",65,"Rensdyrlam",72,7,4,7,-3,0,2020-05-11 11:07:17,2020-05-11 13:45:45
"2258",65,"rosenmeier",31,5,0,6,NA,1,2020-05-13 17:39:40,2020-05-13 20:02:00
"2259",65,"Sarah",54,6,4,7,-2,1,2020-05-10 08:13:59,2020-05-10 10:46:01
"2260",65,"SKJ",10,8,5,7,-3,-1,2020-05-12 15:25:17,2020-05-12 16:45:15
"2261",65,"Slowlydying",31,8,5,8,-3,0,2020-05-08 11:11:42,2020-05-09 09:54:54
"2262",65,"SOJ",79,8,0,5,NA,-3,2020-05-11 11:35:22,2020-05-12 20:54:58
"2263",65,"wtf",11,4,1,5,-3,1,2020-05-12 15:38:57,2020-05-12 18:48:25
"2264",66,"17",86,5,5,3,0,-2,2020-05-11 14:33:33,2020-05-12 06:46:41
"2265",66,"1879",95,3,6,4,3,1,2020-05-12 08:11:44,2020-05-12 12:42:31
"2266",66,"1918",27,6,0,8,NA,2,2020-05-08 09:59:25,2020-05-09 07:13:50
"2267",66,"2205",84,2,5,5,3,3,2020-05-11 13:59:46,2020-05-12 06:45:37
"2268",66,"4520",1,5,5,2,0,-3,2020-05-07 13:26:05,2020-05-07 18:11:06
"2269",66,"45bites",9,4,2,4,-2,0,2020-05-12 14:19:49,2020-05-12 17:32:36
"2270",66,"6107",12,5,7,5,2,0,2020-05-12 16:03:37,2020-05-12 17:33:36
"2271",66,"9696",55,1,4,2,3,1,2020-05-10 12:43:53,2020-05-10 18:25:33
"2272",66,"andrea",61,5,7,3,2,-2,2020-05-11 10:19:49,2020-05-12 08:34:56
"2273",66,"Asad",33,2,5,1,3,-1,2020-05-13 20:10:11,2020-05-13 21:28:24
"2274",66,"ASDF1234",70,4,1,5,-3,1,2020-05-11 10:49:57,2020-05-11 11:54:38
"2275",66,"Astrid",38,3,3,1,0,-2,2020-05-08 12:53:19,2020-05-09 13:27:16
"2276",66,"Bøllemis",71,7,7,7,0,0,2020-05-11 11:03:38,2020-05-11 12:05:46
"2277",66,"Carmesin",45,2,0,3,NA,1,2020-05-08 17:09:27,2020-05-10 01:58:32
"2278",66,"Christian Jacobsen",16,4,2,4,-2,0,2020-05-07 17:23:10,2020-05-07 18:17:29
"2279",66,"GOAT",44,4,1,4,-3,0,2020-05-08 16:45:39,2020-05-08 18:12:03
"2280",66,"Grandmasterflash",81,3,6,3,3,0,2020-05-11 12:35:37,2020-05-12 22:27:46
"2281",66,"havegang7",36,7,4,8,-3,1,2020-05-08 12:04:55,2020-05-08 21:07:31
"2282",66,"hejhejhund",52,5,7,6,2,1,2020-05-09 14:09:32,2020-05-10 09:58:15
"2283",66,"Jesper",82,3,6,2,3,-1,2020-05-11 13:13:10,2020-05-11 15:34:50
"2284",66,"Johanne",32,7,5,6,-2,-1,2020-05-13 19:27:00,2020-05-13 21:01:36
"2285",66,"Katrine",76,5,3,5,-2,0,2020-05-11 11:26:24,2020-05-11 19:28:47
"2286",66,"lilla",73,2,0,4,NA,2,2020-05-11 11:12:11,2020-05-11 13:02:33
"2287",66,"Llamaman",74,2,2,3,0,1,2020-05-11 11:16:30,2020-05-12 10:18:57
"2288",66,"minime",97,2,5,6,3,4,2020-05-12 08:19:30,2020-05-13 12:38:49
"2289",66,"Misterperc",96,3,1,3,-2,0,2020-05-12 08:14:46,2020-05-12 13:31:52
"2290",66,"Moe",65,4,0,7,NA,3,2020-05-11 10:31:13,2020-05-12 16:28:24
"2291",66,"Python",69,3,1,1,-2,-2,2020-05-11 10:37:55,2020-05-11 11:59:16
"2292",66,"RBJ",47,2,5,6,3,4,2020-05-08 17:17:19,2020-05-09 12:56:32
"2293",66,"Rensdyrlam",72,7,4,1,-3,-6,2020-05-11 11:07:17,2020-05-11 13:45:45
"2294",66,"rosenmeier",31,2,2,4,0,2,2020-05-13 17:39:40,2020-05-13 20:02:00
"2295",66,"Sarah",54,3,1,1,-2,-2,2020-05-10 08:13:59,2020-05-10 10:46:01
"2296",66,"SKJ",10,4,1,5,-3,1,2020-05-12 15:25:17,2020-05-12 16:45:15
"2297",66,"Slowlydying",31,6,4,5,-2,-1,2020-05-08 11:11:42,2020-05-09 09:54:54
"2298",66,"SOJ",79,2,0,3,NA,1,2020-05-11 11:35:22,2020-05-12 20:54:58
"2299",66,"wtf",11,4,2,3,-2,-1,2020-05-12 15:38:57,2020-05-12 18:48:25
"2300",67,"17",86,5,7,7,2,2,2020-05-11 14:33:33,2020-05-12 06:46:41
"2301",67,"1879",95,5,8,4,3,-1,2020-05-12 08:11:44,2020-05-12 12:42:31
"2302",67,"1918",27,7,7,2,0,-5,2020-05-08 09:59:25,2020-05-09 07:13:50
"2303",67,"2205",84,7,5,8,-2,1,2020-05-11 13:59:46,2020-05-12 06:45:37
"2304",67,"4520",1,3,5,2,2,-1,2020-05-07 13:26:05,2020-05-07 18:11:06
"2305",67,"45bites",9,8,6,7,-2,-1,2020-05-12 14:19:49,2020-05-12 17:32:36
"2306",67,"6107",12,6,4,5,-2,-1,2020-05-12 16:03:37,2020-05-12 17:33:36
"2307",67,"9696",55,8,0,6,NA,-2,2020-05-10 12:43:53,2020-05-10 18:25:33
"2308",67,"andrea",61,7,4,5,-3,-2,2020-05-11 10:19:49,2020-05-12 08:34:56
"2309",67,"Asad",33,1,4,1,3,0,2020-05-13 20:10:11,2020-05-13 21:28:24
"2310",67,"ASDF1234",70,6,3,5,-3,-1,2020-05-11 10:49:57,2020-05-11 11:54:38
"2311",67,"Astrid",38,5,3,3,-2,-2,2020-05-08 12:53:19,2020-05-09 13:27:16
"2312",67,"Bøllemis",71,7,5,7,-2,0,2020-05-11 11:03:38,2020-05-11 12:05:46
"2313",67,"Carmesin",45,4,7,4,3,0,2020-05-08 17:09:27,2020-05-10 01:58:32
"2314",67,"Christian Jacobsen",16,5,3,6,-2,1,2020-05-07 17:23:10,2020-05-07 18:17:29
"2315",67,"GOAT",44,6,6,6,0,0,2020-05-08 16:45:39,2020-05-08 18:12:03
"2316",67,"Grandmasterflash",81,7,0,6,NA,-1,2020-05-11 12:35:37,2020-05-12 22:27:46
"2317",67,"havegang7",36,7,5,7,-2,0,2020-05-08 12:04:55,2020-05-08 21:07:31
"2318",67,"hejhejhund",52,4,6,5,2,1,2020-05-09 14:09:32,2020-05-10 09:58:15
"2319",67,"JakobBjerreKnudsen",75,6,0,6,NA,0,2020-05-11 11:16:46,2020-05-11 13:32:30
"2320",67,"Jesper",82,4,7,4,3,0,2020-05-11 13:13:10,2020-05-11 15:34:50
"2321",67,"Johanne",32,8,0,8,NA,0,2020-05-13 19:27:00,2020-05-13 21:01:36
"2322",67,"Katrine",76,6,3,6,-3,0,2020-05-11 11:26:24,2020-05-11 19:28:47
"2323",67,"lilla",73,7,7,7,0,0,2020-05-11 11:12:11,2020-05-11 13:02:33
"2324",67,"Llamaman",74,7,5,7,-2,0,2020-05-11 11:16:30,2020-05-12 10:18:57
"2325",67,"minime",97,8,8,7,0,-1,2020-05-12 08:19:30,2020-05-13 12:38:49
"2326",67,"Misterperc",96,5,7,7,2,2,2020-05-12 08:14:46,2020-05-12 13:31:52
"2327",67,"Moe",65,5,2,7,-3,2,2020-05-11 10:31:13,2020-05-12 16:28:24
"2328",67,"Python",69,5,3,5,-2,0,2020-05-11 10:37:55,2020-05-11 11:59:16
"2329",67,"RBJ",47,4,0,6,NA,2,2020-05-08 17:17:19,2020-05-09 12:56:32
"2330",67,"Rensdyrlam",72,8,0,8,NA,0,2020-05-11 11:07:17,2020-05-11 13:45:45
"2331",67,"rosenmeier",31,5,5,6,0,1,2020-05-13 17:39:40,2020-05-13 20:02:00
"2332",67,"Sarah",54,4,4,6,0,2,2020-05-10 08:13:59,2020-05-10 10:46:01
"2333",67,"SKJ",10,4,4,5,0,1,2020-05-12 15:25:17,2020-05-12 16:45:15
"2334",67,"Slowlydying",31,7,5,8,-2,1,2020-05-08 11:11:42,2020-05-09 09:54:54
"2335",67,"SOJ",79,4,4,4,0,0,2020-05-11 11:35:22,2020-05-12 20:54:58
"2336",67,"wtf",11,5,2,7,-3,2,2020-05-12 15:38:57,2020-05-12 18:48:25
"2337",68,"17",86,5,0,5,NA,0,2020-05-11 14:33:33,2020-05-12 06:46:41
"2338",68,"1879",95,3,1,2,-2,-1,2020-05-12 08:11:44,2020-05-12 12:42:31
"2339",68,"1918",27,6,6,2,0,-4,2020-05-08 09:59:25,2020-05-09 07:13:50
"2340",68,"2205",84,2,4,6,2,4,2020-05-11 13:59:46,2020-05-12 06:45:37
"2341",68,"4520",1,4,2,6,-2,2,2020-05-07 13:26:05,2020-05-07 18:11:06
"2342",68,"45bites",9,5,8,4,3,-1,2020-05-12 14:19:49,2020-05-12 17:32:36
"2343",68,"6107",12,4,1,3,-3,-1,2020-05-12 16:03:37,2020-05-12 17:33:36
"2344",68,"9696",55,5,7,3,2,-2,2020-05-10 12:43:53,2020-05-10 18:25:33
"2345",68,"andrea",61,6,4,4,-2,-2,2020-05-11 10:19:49,2020-05-12 08:34:56
"2346",68,"Asad",33,2,4,5,2,3,2020-05-13 20:10:11,2020-05-13 21:28:24
"2347",68,"ASDF1234",70,4,4,4,0,0,2020-05-11 10:49:57,2020-05-11 11:54:38
"2348",68,"Astrid",38,7,4,4,-3,-3,2020-05-08 12:53:19,2020-05-09 13:27:16
"2349",68,"Bøllemis",71,7,5,7,-2,0,2020-05-11 11:03:38,2020-05-11 12:05:46
"2350",68,"Carmesin",45,4,2,4,-2,0,2020-05-08 17:09:27,2020-05-10 01:58:32
"2351",68,"Christian Jacobsen",16,7,5,7,-2,0,2020-05-07 17:23:10,2020-05-07 18:17:29
"2352",68,"GOAT",44,3,3,6,0,3,2020-05-08 16:45:39,2020-05-08 18:12:03
"2353",68,"Grandmasterflash",81,7,0,5,NA,-2,2020-05-11 12:35:37,2020-05-12 22:27:46
"2354",68,"havegang7",36,6,3,6,-3,0,2020-05-08 12:04:55,2020-05-08 21:07:31
"2355",68,"hejhejhund",52,5,3,4,-2,-1,2020-05-09 14:09:32,2020-05-10 09:58:15
"2356",68,"JakobBjerreKnudsen",75,6,3,6,-3,0,2020-05-11 11:16:46,2020-05-11 13:32:30
"2357",68,"Jesper",82,5,7,3,2,-2,2020-05-11 13:13:10,2020-05-11 15:34:50
"2358",68,"Johanne",32,6,6,6,0,0,2020-05-13 19:27:00,2020-05-13 21:01:36
"2359",68,"Katrine",76,6,3,6,-3,0,2020-05-11 11:26:24,2020-05-11 19:28:47
"2360",68,"lilla",73,5,2,4,-3,-1,2020-05-11 11:12:11,2020-05-11 13:02:33
"2361",68,"Llamaman",74,6,4,7,-2,1,2020-05-11 11:16:30,2020-05-12 10:18:57
"2362",68,"minime",97,1,4,3,3,2,2020-05-12 08:19:30,2020-05-13 12:38:49
"2363",68,"Misterperc",96,6,3,6,-3,0,2020-05-12 08:14:46,2020-05-12 13:31:52
"2364",68,"Moe",65,3,3,5,0,2,2020-05-11 10:31:13,2020-05-12 16:28:24
"2365",68,"Python",69,3,5,5,2,2,2020-05-11 10:37:55,2020-05-11 11:59:16
"2366",68,"RBJ",47,2,5,6,3,4,2020-05-08 17:17:19,2020-05-09 12:56:32
"2367",68,"Rensdyrlam",72,6,4,6,-2,0,2020-05-11 11:07:17,2020-05-11 13:45:45
"2368",68,"rosenmeier",31,4,2,4,-2,0,2020-05-13 17:39:40,2020-05-13 20:02:00
"2369",68,"Sarah",54,6,6,5,0,-1,2020-05-10 08:13:59,2020-05-10 10:46:01
"2370",68,"SKJ",10,6,8,6,2,0,2020-05-12 15:25:17,2020-05-12 16:45:15
"2371",68,"Slowlydying",31,5,0,6,NA,1,2020-05-08 11:11:42,2020-05-09 09:54:54
"2372",68,"SOJ",79,3,1,3,-2,0,2020-05-11 11:35:22,2020-05-12 20:54:58
"2373",68,"The cat",80,8,0,8,NA,0,2020-05-11 12:20:26,2020-05-12 13:08:57
"2374",68,"wtf",11,3,5,4,2,1,2020-05-12 15:38:57,2020-05-12 18:48:25
"2375",69,"17",86,6,3,7,-3,1,2020-05-11 14:33:33,2020-05-12 06:46:41
"2376",69,"1879",95,2,5,3,3,1,2020-05-12 08:11:44,2020-05-12 12:42:31
"2377",69,"1918",27,6,3,5,-3,-1,2020-05-08 09:59:25,2020-05-09 07:13:50
"2378",69,"2205",84,6,3,2,-3,-4,2020-05-11 13:59:46,2020-05-12 06:45:37
"2379",69,"4520",1,7,7,6,0,-1,2020-05-07 13:26:05,2020-05-07 18:11:06
"2380",69,"45bites",9,5,8,4,3,-1,2020-05-12 14:19:49,2020-05-12 17:32:36
"2381",69,"6107",12,5,7,5,2,0,2020-05-12 16:03:37,2020-05-12 17:33:36
"2382",69,"9696",55,2,2,4,0,2,2020-05-10 12:43:53,2020-05-10 18:25:33
"2383",69,"andrea",61,6,6,4,0,-2,2020-05-11 10:19:49,2020-05-12 08:34:56
"2384",69,"Asad",33,2,4,4,2,2,2020-05-13 20:10:11,2020-05-13 21:28:24
"2385",69,"ASDF1234",70,6,3,6,-3,0,2020-05-11 10:49:57,2020-05-11 11:54:38
"2386",69,"Astrid",38,4,7,7,3,3,2020-05-08 12:53:19,2020-05-09 13:27:16
"2387",69,"Bøllemis",71,7,5,7,-2,0,2020-05-11 11:03:38,2020-05-11 12:05:46
"2388",69,"Carmesin",45,6,8,5,2,-1,2020-05-08 17:09:27,2020-05-10 01:58:32
"2389",69,"Christian Jacobsen",16,7,7,7,0,0,2020-05-07 17:23:10,2020-05-07 18:17:29
"2390",69,"GOAT",44,3,3,4,0,1,2020-05-08 16:45:39,2020-05-08 18:12:03
"2391",69,"Grandmasterflash",81,6,6,5,0,-1,2020-05-11 12:35:37,2020-05-12 22:27:46
"2392",69,"havegang7",36,6,0,8,NA,2,2020-05-08 12:04:55,2020-05-08 21:07:31
"2393",69,"hejhejhund",52,4,2,3,-2,-1,2020-05-09 14:09:32,2020-05-10 09:58:15
"2394",69,"JakobBjerreKnudsen",75,7,7,7,0,0,2020-05-11 11:16:46,2020-05-11 13:32:30
"2395",69,"Jesper",82,4,7,4,3,0,2020-05-11 13:13:10,2020-05-11 15:34:50
"2396",69,"Johanne",32,7,7,7,0,0,2020-05-13 19:27:00,2020-05-13 21:01:36
"2397",69,"Katrine",76,7,7,7,0,0,2020-05-11 11:26:24,2020-05-11 19:28:47
"2398",69,"lilla",73,6,8,7,2,1,2020-05-11 11:12:11,2020-05-11 13:02:33
"2399",69,"Llamaman",74,5,2,7,-3,2,2020-05-11 11:16:30,2020-05-12 10:18:57
"2400",69,"minime",97,6,6,6,0,0,2020-05-12 08:19:30,2020-05-13 12:38:49
"2401",69,"Misterperc",96,7,7,6,0,-1,2020-05-12 08:14:46,2020-05-12 13:31:52
"2402",69,"Moe",65,4,4,6,0,2,2020-05-11 10:31:13,2020-05-12 16:28:24
"2403",69,"Python",69,6,4,5,-2,-1,2020-05-11 10:37:55,2020-05-11 11:59:16
"2404",69,"RBJ",47,3,6,6,3,3,2020-05-08 17:17:19,2020-05-09 12:56:32
"2405",69,"Rensdyrlam",72,7,7,7,0,0,2020-05-11 11:07:17,2020-05-11 13:45:45
"2406",69,"rosenmeier",31,6,6,5,0,-1,2020-05-13 17:39:40,2020-05-13 20:02:00
"2407",69,"Sarah",54,6,8,3,2,-3,2020-05-10 08:13:59,2020-05-10 10:46:01
"2408",69,"SKJ",10,2,0,4,NA,2,2020-05-12 15:25:17,2020-05-12 16:45:15
"2409",69,"Slowlydying",31,8,5,8,-3,0,2020-05-08 11:11:42,2020-05-09 09:54:54
"2410",69,"SOJ",79,6,3,7,-3,1,2020-05-11 11:35:22,2020-05-12 20:54:58
"2411",69,"The cat",80,8,6,8,-2,0,2020-05-11 12:20:26,2020-05-12 13:08:57
"2412",69,"wtf",11,4,7,5,3,1,2020-05-12 15:38:57,2020-05-12 18:48:25
"2413",7,"17",86,5,8,5,3,0,2020-05-11 14:33:33,2020-05-12 06:46:41
"2414",7,"1879",95,3,3,3,0,0,2020-05-12 08:11:44,2020-05-12 12:42:31
"2415",7,"1918",27,5,7,5,2,0,2020-05-08 09:59:25,2020-05-09 07:13:50
"2416",7,"2205",84,4,1,1,-3,-3,2020-05-11 13:59:46,2020-05-12 06:45:37
"2417",7,"4520",1,3,5,3,2,0,2020-05-07 13:26:05,2020-05-07 18:11:06
"2418",7,"45bites",9,3,1,4,-2,1,2020-05-12 14:19:49,2020-05-12 17:32:36
"2419",7,"6107",12,3,3,5,0,2,2020-05-12 16:03:37,2020-05-12 17:33:36
"2420",7,"9696",55,6,4,3,-2,-3,2020-05-10 12:43:53,2020-05-10 18:25:33
"2421",7,"andrea",61,5,8,6,3,1,2020-05-11 10:19:49,2020-05-12 08:34:56
"2422",7,"Asad",33,5,2,2,-3,-3,2020-05-13 20:10:11,2020-05-13 21:28:24
"2423",7,"ASDF1234",70,6,4,6,-2,0,2020-05-11 10:49:57,2020-05-11 11:54:38
"2424",7,"Astrid",38,2,4,2,2,0,2020-05-08 12:53:19,2020-05-09 13:27:16
"2425",7,"Bøllemis",71,7,5,7,-2,0,2020-05-11 11:03:38,2020-05-11 12:05:46
"2426",7,"Carmesin",45,4,6,5,2,1,2020-05-08 17:09:27,2020-05-10 01:58:32
"2427",7,"Christian Jacobsen",16,3,6,6,3,3,2020-05-07 17:23:10,2020-05-07 18:17:29
"2428",7,"GOAT",44,2,2,4,0,2,2020-05-08 16:45:39,2020-05-08 18:12:03
"2429",7,"Grandmasterflash",81,7,4,5,-3,-2,2020-05-11 12:35:37,2020-05-12 22:27:46
"2430",7,"havegang7",36,6,8,6,2,0,2020-05-08 12:04:55,2020-05-08 21:07:31
"2431",7,"hejhejhund",52,4,6,4,2,0,2020-05-09 14:09:32,2020-05-10 09:58:15
"2432",7,"JakobBjerreKnudsen",75,6,6,5,0,-1,2020-05-11 11:16:46,2020-05-11 13:32:30
"2433",7,"Jesper",82,2,2,1,0,-1,2020-05-11 13:13:10,2020-05-11 15:34:50
"2434",7,"Johanne",32,5,8,6,3,1,2020-05-13 19:27:00,2020-05-13 21:01:36
"2435",7,"Katrine",76,5,5,6,0,1,2020-05-11 11:26:24,2020-05-11 19:28:47
"2436",7,"lilla",73,6,6,8,0,2,2020-05-11 11:12:11,2020-05-11 13:02:33
"2437",7,"Llamaman",74,7,7,3,0,-4,2020-05-11 11:16:30,2020-05-12 10:18:57
"2438",7,"minime",97,3,3,5,0,2,2020-05-12 08:19:30,2020-05-13 12:38:49
"2439",7,"Misterperc",96,4,4,5,0,1,2020-05-12 08:14:46,2020-05-12 13:31:52
"2440",7,"Moe",65,4,1,7,-3,3,2020-05-11 10:31:13,2020-05-12 16:28:24
"2441",7,"Python",69,3,5,4,2,1,2020-05-11 10:37:55,2020-05-11 11:59:16
"2442",7,"RBJ",47,3,5,5,2,2,2020-05-08 17:17:19,2020-05-09 12:56:32
"2443",7,"Rensdyrlam",72,8,5,6,-3,-2,2020-05-11 11:07:17,2020-05-11 13:45:45
"2444",7,"rosenmeier",31,4,1,4,-3,0,2020-05-13 17:39:40,2020-05-13 20:02:00
"2445",7,"Sarah",54,5,7,3,2,-2,2020-05-10 08:13:59,2020-05-10 10:46:01
"2446",7,"SKJ",10,5,8,5,3,0,2020-05-12 15:25:17,2020-05-12 16:45:15
"2447",7,"Slowlydying",31,8,6,8,-2,0,2020-05-08 11:11:42,2020-05-09 09:54:54
"2448",7,"SOJ",79,2,0,4,NA,2,2020-05-11 11:35:22,2020-05-12 20:54:58
"2449",7,"wtf",11,3,6,4,3,1,2020-05-12 15:38:57,2020-05-12 18:48:25
"2450",70,"17",86,5,2,4,-3,-1,2020-05-11 14:33:33,2020-05-12 06:46:41
"2451",70,"1879",95,4,7,5,3,1,2020-05-12 08:11:44,2020-05-12 12:42:31
"2452",70,"1918",27,3,0,4,NA,1,2020-05-08 09:59:25,2020-05-09 07:13:50
"2453",70,"2205",84,8,8,8,0,0,2020-05-11 13:59:46,2020-05-12 06:45:37
"2454",70,"4520",1,3,1,4,-2,1,2020-05-07 13:26:05,2020-05-07 18:11:06
"2455",70,"45bites",9,5,3,5,-2,0,2020-05-12 14:19:49,2020-05-12 17:32:36
"2456",70,"6107",12,7,7,6,0,-1,2020-05-12 16:03:37,2020-05-12 17:33:36
"2457",70,"9696",55,5,8,5,3,0,2020-05-10 12:43:53,2020-05-10 18:25:33
"2458",70,"andrea",61,8,0,4,NA,-4,2020-05-11 10:19:49,2020-05-12 08:34:56
"2459",70,"Asad",33,3,3,3,0,0,2020-05-13 20:10:11,2020-05-13 21:28:24
"2460",70,"ASDF1234",70,6,6,6,0,0,2020-05-11 10:49:57,2020-05-11 11:54:38
"2461",70,"Astrid",38,6,6,7,0,1,2020-05-08 12:53:19,2020-05-09 13:27:16
"2462",70,"Bøllemis",71,7,5,7,-2,0,2020-05-11 11:03:38,2020-05-11 12:05:46
"2463",70,"Carmesin",45,4,6,4,2,0,2020-05-08 17:09:27,2020-05-10 01:58:32
"2464",70,"Christian Jacobsen",16,6,3,6,-3,0,2020-05-07 17:23:10,2020-05-07 18:17:29
"2465",70,"GOAT",44,4,1,7,-3,3,2020-05-08 16:45:39,2020-05-08 18:12:03
"2466",70,"Grandmasterflash",81,4,0,5,NA,1,2020-05-11 12:35:37,2020-05-12 22:27:46
"2467",70,"havegang7",36,8,8,8,0,0,2020-05-08 12:04:55,2020-05-08 21:07:31
"2468",70,"hejhejhund",52,4,2,4,-2,0,2020-05-09 14:09:32,2020-05-10 09:58:15
"2469",70,"JakobBjerreKnudsen",75,6,3,6,-3,0,2020-05-11 11:16:46,2020-05-11 13:32:30
"2470",70,"Jesper",82,3,3,2,0,-1,2020-05-11 13:13:10,2020-05-11 15:34:50
"2471",70,"Johanne",32,8,8,6,0,-2,2020-05-13 19:27:00,2020-05-13 21:01:36
"2472",70,"Katrine",76,6,8,6,2,0,2020-05-11 11:26:24,2020-05-11 19:28:47
"2473",70,"lilla",73,6,6,6,0,0,2020-05-11 11:12:11,2020-05-11 13:02:33
"2474",70,"Llamaman",74,4,0,6,NA,2,2020-05-11 11:16:30,2020-05-12 10:18:57
"2475",70,"minime",97,5,7,3,2,-2,2020-05-12 08:19:30,2020-05-13 12:38:49
"2476",70,"Misterperc",96,6,4,6,-2,0,2020-05-12 08:14:46,2020-05-12 13:31:52
"2477",70,"Moe",65,3,3,7,0,4,2020-05-11 10:31:13,2020-05-12 16:28:24
"2478",70,"Python",69,5,0,5,NA,0,2020-05-11 10:37:55,2020-05-11 11:59:16
"2479",70,"RBJ",47,3,3,7,0,4,2020-05-08 17:17:19,2020-05-09 12:56:32
"2480",70,"Rensdyrlam",72,8,6,8,-2,0,2020-05-11 11:07:17,2020-05-11 13:45:45
"2481",70,"rosenmeier",31,4,6,2,2,-2,2020-05-13 17:39:40,2020-05-13 20:02:00
"2482",70,"Sarah",54,7,0,4,NA,-3,2020-05-10 08:13:59,2020-05-10 10:46:01
"2483",70,"SKJ",10,7,7,7,0,0,2020-05-12 15:25:17,2020-05-12 16:45:15
"2484",70,"Slowlydying",31,6,4,5,-2,-1,2020-05-08 11:11:42,2020-05-09 09:54:54
