"FaceID","ID","URL round 1.x","URL round 2.x","ParticipantN.x","Round.x","FirstRating","GroupRating","URL round 2.y","URL round 1.y","ParticipantN.y","Round.y","SecondRating"
66,"Slowlydying","s9p5ckq6","v5ibxvij",31,"sc_round1",6,4,"v5ibxvij","s9p5ckq6",10,"sc_round2",5
66,"SOJ","s1660bu2","gsnp1osd",79,"sc_round1",2,0,"gsnp1osd","s1660bu2",53,"sc_round2",3
66,"wtf","zhw4p27n","8gnloax0",11,"sc_round1",4,2,"8gnloax0","zhw4p27n",52,"sc_round2",3
67,"17","sjaa659z","fzt0cp0a",86,"sc_round1",5,7,"fzt0cp0a","sjaa659z",36,"sc_round2",7
67,"1879","pywjuver","ara1b058",95,"sc_round1",5,8,"ara1b058","pywjuver",39,"sc_round2",4
67,"1918","bieie7ao","5nmlzc2i",27,"sc_round1",7,7,"5nmlzc2i","bieie7ao",8,"sc_round2",2
67,"2205","unfwcb90","wnjx49s1",84,"sc_round1",7,5,"wnjx49s1","unfwcb90",35,"sc_round2",8
67,"4520","t3zc9soo","gm0b0k11",1,"sc_round1",3,5,"gm0b0k11","t3zc9soo",1,"sc_round2",2
67,"45bites","g54qjb0l","36hprd2x",9,"sc_round1",8,6,"36hprd2x","g54qjb0l",48,"sc_round2",7
67,"6107","24vjo3ss","xxe6xzes",12,"sc_round1",6,4,"xxe6xzes","24vjo3ss",49,"sc_round2",5
67,"9696","st6r8kfq","4v10zr69",55,"sc_round1",8,0,"4v10zr69","st6r8kfq",21,"sc_round2",6
67,"andrea","lq0zamde","ia0rpy42",61,"sc_round1",7,4,"ia0rpy42","lq0zamde",37,"sc_round2",5
67,"Asad","ktm1ojr2","e96jb6mr",33,"sc_round1",1,4,"e96jb6mr","ktm1ojr2",65,"sc_round2",1
67,"ASDF1234","dbfzbwq1","hsui8h86",70,"sc_round1",6,3,"hsui8h86","dbfzbwq1",23,"sc_round2",5
67,"Astrid","zhqv6mcm","9700fvfg",38,"sc_round1",5,3,"9700fvfg","zhqv6mcm",13,"sc_round2",3
67,"Bøllemis","t55pnknq","xolku9ti",71,"sc_round1",7,5,"xolku9ti","t55pnknq",25,"sc_round2",7
67,"Carmesin","hhvjjhod","wr6elhvg",45,"sc_round1",4,7,"wr6elhvg","hhvjjhod",16,"sc_round2",4
67,"Christian Jacobsen","p16vvjzi","9tnr4s3y",16,"sc_round1",5,3,"9tnr4s3y","p16vvjzi",2,"sc_round2",6
67,"GOAT","0nfe0k9c","ii2ca2a4",44,"sc_round1",6,6,"ii2ca2a4","0nfe0k9c",5,"sc_round2",6
67,"Grandmasterflash","9ial3dvy","4wl0bfqz",81,"sc_round1",7,0,"4wl0bfqz","9ial3dvy",54,"sc_round2",6
67,"havegang7","5ziimz34","14ho06cq",36,"sc_round1",7,5,"14ho06cq","5ziimz34",7,"sc_round2",7
67,"hejhejhund","3c7i3qeh","oug44nb6",52,"sc_round1",4,6,"oug44nb6","3c7i3qeh",19,"sc_round2",5
67,"JakobBjerreKnudsen","7896i7ka","6orxz59z",75,"sc_round1",6,0,"6orxz59z","7896i7ka",27,"sc_round2",6
67,"Jesper","4h1ska65","wltwxmba",82,"sc_round1",4,7,"wltwxmba","4h1ska65",30,"sc_round2",4
67,"Johanne","mx0i74iq","dt6c67jl",32,"sc_round1",8,0,"dt6c67jl","mx0i74iq",64,"sc_round2",8
67,"Katrine","ljefhi7s","v2mkys1q",76,"sc_round1",6,3,"v2mkys1q","ljefhi7s",34,"sc_round2",6
67,"lilla","g1zkj1et","jfke82qw",73,"sc_round1",7,7,"jfke82qw","g1zkj1et",26,"sc_round2",7
67,"Llamaman","yhpfe3ki","qr957mqd",74,"sc_round1",7,5,"qr957mqd","yhpfe3ki",38,"sc_round2",7
67,"minime","fw1o7714","1qevmfei",97,"sc_round1",8,8,"1qevmfei","fw1o7714",57,"sc_round2",7
67,"Misterperc","eukb0tda","4d35wwdw",96,"sc_round1",5,7,"4d35wwdw","eukb0tda",42,"sc_round2",7
67,"Moe","eem5hb8v","ks23jwvj",65,"sc_round1",5,2,"ks23jwvj","eem5hb8v",45,"sc_round2",7
67,"Python","70icxtu0","7vzmcs48",69,"sc_round1",5,3,"7vzmcs48","70icxtu0",24,"sc_round2",5
67,"RBJ","nak8o392","11u16gtf",47,"sc_round1",4,0,"11u16gtf","nak8o392",11,"sc_round2",6
67,"Rensdyrlam","n8969zl4","oen6qf4o",72,"sc_round1",8,0,"oen6qf4o","n8969zl4",28,"sc_round2",8
67,"rosenmeier","pkf9fk1g","5969nxrd",31,"sc_round1",5,5,"5969nxrd","pkf9fk1g",58,"sc_round2",6
67,"Sarah","szp84fhk","uvpc88el",54,"sc_round1",4,4,"uvpc88el","szp84fhk",20,"sc_round2",6
67,"SKJ","fwpmdfnx","csqlcfa3",10,"sc_round1",4,4,"csqlcfa3","fwpmdfnx",46,"sc_round2",5
67,"Slowlydying","s9p5ckq6","v5ibxvij",31,"sc_round1",7,5,"v5ibxvij","s9p5ckq6",10,"sc_round2",8
67,"SOJ","s1660bu2","gsnp1osd",79,"sc_round1",4,4,"gsnp1osd","s1660bu2",53,"sc_round2",4
67,"wtf","zhw4p27n","8gnloax0",11,"sc_round1",5,2,"8gnloax0","zhw4p27n",52,"sc_round2",7
68,"17","sjaa659z","fzt0cp0a",86,"sc_round1",5,0,"fzt0cp0a","sjaa659z",36,"sc_round2",5
68,"1879","pywjuver","ara1b058",95,"sc_round1",3,1,"ara1b058","pywjuver",39,"sc_round2",2
68,"1918","bieie7ao","5nmlzc2i",27,"sc_round1",6,6,"5nmlzc2i","bieie7ao",8,"sc_round2",2
68,"2205","unfwcb90","wnjx49s1",84,"sc_round1",2,4,"wnjx49s1","unfwcb90",35,"sc_round2",6
68,"4520","t3zc9soo","gm0b0k11",1,"sc_round1",4,2,"gm0b0k11","t3zc9soo",1,"sc_round2",6
68,"45bites","g54qjb0l","36hprd2x",9,"sc_round1",5,8,"36hprd2x","g54qjb0l",48,"sc_round2",4
68,"6107","24vjo3ss","xxe6xzes",12,"sc_round1",4,1,"xxe6xzes","24vjo3ss",49,"sc_round2",3
68,"9696","st6r8kfq","4v10zr69",55,"sc_round1",5,7,"4v10zr69","st6r8kfq",21,"sc_round2",3
68,"andrea","lq0zamde","ia0rpy42",61,"sc_round1",6,4,"ia0rpy42","lq0zamde",37,"sc_round2",4
68,"Asad","ktm1ojr2","e96jb6mr",33,"sc_round1",2,4,"e96jb6mr","ktm1ojr2",65,"sc_round2",5
68,"ASDF1234","dbfzbwq1","hsui8h86",70,"sc_round1",4,4,"hsui8h86","dbfzbwq1",23,"sc_round2",4
68,"Astrid","zhqv6mcm","9700fvfg",38,"sc_round1",7,4,"9700fvfg","zhqv6mcm",13,"sc_round2",4
68,"Bøllemis","t55pnknq","xolku9ti",71,"sc_round1",7,5,"xolku9ti","t55pnknq",25,"sc_round2",7
68,"Carmesin","hhvjjhod","wr6elhvg",45,"sc_round1",4,2,"wr6elhvg","hhvjjhod",16,"sc_round2",4
68,"Christian Jacobsen","p16vvjzi","9tnr4s3y",16,"sc_round1",7,5,"9tnr4s3y","p16vvjzi",2,"sc_round2",7
68,"GOAT","0nfe0k9c","ii2ca2a4",44,"sc_round1",3,3,"ii2ca2a4","0nfe0k9c",5,"sc_round2",6
68,"Grandmasterflash","9ial3dvy","4wl0bfqz",81,"sc_round1",7,0,"4wl0bfqz","9ial3dvy",54,"sc_round2",5
68,"havegang7","5ziimz34","14ho06cq",36,"sc_round1",6,3,"14ho06cq","5ziimz34",7,"sc_round2",6
68,"hejhejhund","3c7i3qeh","oug44nb6",52,"sc_round1",5,3,"oug44nb6","3c7i3qeh",19,"sc_round2",4
68,"JakobBjerreKnudsen","7896i7ka","6orxz59z",75,"sc_round1",6,3,"6orxz59z","7896i7ka",27,"sc_round2",6
68,"Jesper","4h1ska65","wltwxmba",82,"sc_round1",5,7,"wltwxmba","4h1ska65",30,"sc_round2",3
68,"Johanne","mx0i74iq","dt6c67jl",32,"sc_round1",6,6,"dt6c67jl","mx0i74iq",64,"sc_round2",6
68,"Katrine","ljefhi7s","v2mkys1q",76,"sc_round1",6,3,"v2mkys1q","ljefhi7s",34,"sc_round2",6
68,"lilla","g1zkj1et","jfke82qw",73,"sc_round1",5,2,"jfke82qw","g1zkj1et",26,"sc_round2",4
68,"Llamaman","yhpfe3ki","qr957mqd",74,"sc_round1",6,4,"qr957mqd","yhpfe3ki",38,"sc_round2",7
68,"minime","fw1o7714","1qevmfei",97,"sc_round1",1,4,"1qevmfei","fw1o7714",57,"sc_round2",3
68,"Misterperc","eukb0tda","4d35wwdw",96,"sc_round1",6,3,"4d35wwdw","eukb0tda",42,"sc_round2",6
68,"Moe","eem5hb8v","ks23jwvj",65,"sc_round1",3,3,"ks23jwvj","eem5hb8v",45,"sc_round2",5
68,"Python","70icxtu0","7vzmcs48",69,"sc_round1",3,5,"7vzmcs48","70icxtu0",24,"sc_round2",5
68,"RBJ","nak8o392","11u16gtf",47,"sc_round1",2,5,"11u16gtf","nak8o392",11,"sc_round2",6
68,"Rensdyrlam","n8969zl4","oen6qf4o",72,"sc_round1",6,4,"oen6qf4o","n8969zl4",28,"sc_round2",6
68,"rosenmeier","pkf9fk1g","5969nxrd",31,"sc_round1",4,2,"5969nxrd","pkf9fk1g",58,"sc_round2",4
68,"Sarah","szp84fhk","uvpc88el",54,"sc_round1",6,6,"uvpc88el","szp84fhk",20,"sc_round2",5
68,"SKJ","fwpmdfnx","csqlcfa3",10,"sc_round1",6,8,"csqlcfa3","fwpmdfnx",46,"sc_round2",6
68,"Slowlydying","s9p5ckq6","v5ibxvij",31,"sc_round1",5,0,"v5ibxvij","s9p5ckq6",10,"sc_round2",6
68,"SOJ","s1660bu2","gsnp1osd",79,"sc_round1",3,1,"gsnp1osd","s1660bu2",53,"sc_round2",3
68,"The cat","j6tklmc7","ij6k2p1q",80,"sc_round1",8,0,"ij6k2p1q","j6tklmc7",40,"sc_round2",8
68,"wtf","zhw4p27n","8gnloax0",11,"sc_round1",3,5,"8gnloax0","zhw4p27n",52,"sc_round2",4
69,"17","sjaa659z","fzt0cp0a",86,"sc_round1",6,3,"fzt0cp0a","sjaa659z",36,"sc_round2",7
69,"1879","pywjuver","ara1b058",95,"sc_round1",2,5,"ara1b058","pywjuver",39,"sc_round2",3
69,"1918","bieie7ao","5nmlzc2i",27,"sc_round1",6,3,"5nmlzc2i","bieie7ao",8,"sc_round2",5
69,"2205","unfwcb90","wnjx49s1",84,"sc_round1",6,3,"wnjx49s1","unfwcb90",35,"sc_round2",2
69,"4520","t3zc9soo","gm0b0k11",1,"sc_round1",7,7,"gm0b0k11","t3zc9soo",1,"sc_round2",6
69,"45bites","g54qjb0l","36hprd2x",9,"sc_round1",5,8,"36hprd2x","g54qjb0l",48,"sc_round2",4
69,"6107","24vjo3ss","xxe6xzes",12,"sc_round1",5,7,"xxe6xzes","24vjo3ss",49,"sc_round2",5
69,"9696","st6r8kfq","4v10zr69",55,"sc_round1",2,2,"4v10zr69","st6r8kfq",21,"sc_round2",4
69,"andrea","lq0zamde","ia0rpy42",61,"sc_round1",6,6,"ia0rpy42","lq0zamde",37,"sc_round2",4
69,"Asad","ktm1ojr2","e96jb6mr",33,"sc_round1",2,4,"e96jb6mr","ktm1ojr2",65,"sc_round2",4
69,"ASDF1234","dbfzbwq1","hsui8h86",70,"sc_round1",6,3,"hsui8h86","dbfzbwq1",23,"sc_round2",6
69,"Astrid","zhqv6mcm","9700fvfg",38,"sc_round1",4,7,"9700fvfg","zhqv6mcm",13,"sc_round2",7
69,"Bøllemis","t55pnknq","xolku9ti",71,"sc_round1",7,5,"xolku9ti","t55pnknq",25,"sc_round2",7
69,"Carmesin","hhvjjhod","wr6elhvg",45,"sc_round1",6,8,"wr6elhvg","hhvjjhod",16,"sc_round2",5
69,"Christian Jacobsen","p16vvjzi","9tnr4s3y",16,"sc_round1",7,7,"9tnr4s3y","p16vvjzi",2,"sc_round2",7
69,"GOAT","0nfe0k9c","ii2ca2a4",44,"sc_round1",3,3,"ii2ca2a4","0nfe0k9c",5,"sc_round2",4
69,"Grandmasterflash","9ial3dvy","4wl0bfqz",81,"sc_round1",6,6,"4wl0bfqz","9ial3dvy",54,"sc_round2",5
69,"havegang7","5ziimz34","14ho06cq",36,"sc_round1",6,0,"14ho06cq","5ziimz34",7,"sc_round2",8
69,"hejhejhund","3c7i3qeh","oug44nb6",52,"sc_round1",4,2,"oug44nb6","3c7i3qeh",19,"sc_round2",3
69,"JakobBjerreKnudsen","7896i7ka","6orxz59z",75,"sc_round1",7,7,"6orxz59z","7896i7ka",27,"sc_round2",7
69,"Jesper","4h1ska65","wltwxmba",82,"sc_round1",4,7,"wltwxmba","4h1ska65",30,"sc_round2",4
69,"Johanne","mx0i74iq","dt6c67jl",32,"sc_round1",7,7,"dt6c67jl","mx0i74iq",64,"sc_round2",7
69,"Katrine","ljefhi7s","v2mkys1q",76,"sc_round1",7,7,"v2mkys1q","ljefhi7s",34,"sc_round2",7
69,"lilla","g1zkj1et","jfke82qw",73,"sc_round1",6,8,"jfke82qw","g1zkj1et",26,"sc_round2",7
69,"Llamaman","yhpfe3ki","qr957mqd",74,"sc_round1",5,2,"qr957mqd","yhpfe3ki",38,"sc_round2",7
69,"minime","fw1o7714","1qevmfei",97,"sc_round1",6,6,"1qevmfei","fw1o7714",57,"sc_round2",6
69,"Misterperc","eukb0tda","4d35wwdw",96,"sc_round1",7,7,"4d35wwdw","eukb0tda",42,"sc_round2",6
69,"Moe","eem5hb8v","ks23jwvj",65,"sc_round1",4,4,"ks23jwvj","eem5hb8v",45,"sc_round2",6
69,"Python","70icxtu0","7vzmcs48",69,"sc_round1",6,4,"7vzmcs48","70icxtu0",24,"sc_round2",5
69,"RBJ","nak8o392","11u16gtf",47,"sc_round1",3,6,"11u16gtf","nak8o392",11,"sc_round2",6
69,"Rensdyrlam","n8969zl4","oen6qf4o",72,"sc_round1",7,7,"oen6qf4o","n8969zl4",28,"sc_round2",7
69,"rosenmeier","pkf9fk1g","5969nxrd",31,"sc_round1",6,6,"5969nxrd","pkf9fk1g",58,"sc_round2",5
69,"Sarah","szp84fhk","uvpc88el",54,"sc_round1",6,8,"uvpc88el","szp84fhk",20,"sc_round2",3
69,"SKJ","fwpmdfnx","csqlcfa3",10,"sc_round1",2,0,"csqlcfa3","fwpmdfnx",46,"sc_round2",4
69,"Slowlydying","s9p5ckq6","v5ibxvij",31,"sc_round1",8,5,"v5ibxvij","s9p5ckq6",10,"sc_round2",8
69,"SOJ","s1660bu2","gsnp1osd",79,"sc_round1",6,3,"gsnp1osd","s1660bu2",53,"sc_round2",7
69,"The cat","j6tklmc7","ij6k2p1q",80,"sc_round1",8,6,"ij6k2p1q","j6tklmc7",40,"sc_round2",8
69,"wtf","zhw4p27n","8gnloax0",11,"sc_round1",4,7,"8gnloax0","zhw4p27n",52,"sc_round2",5
7,"17","sjaa659z","fzt0cp0a",86,"sc_round1",5,8,"fzt0cp0a","sjaa659z",36,"sc_round2",5
7,"1879","pywjuver","ara1b058",95,"sc_round1",3,3,"ara1b058","pywjuver",39,"sc_round2",3
7,"1918","bieie7ao","5nmlzc2i",27,"sc_round1",5,7,"5nmlzc2i","bieie7ao",8,"sc_round2",5
7,"2205","unfwcb90","wnjx49s1",84,"sc_round1",4,1,"wnjx49s1","unfwcb90",35,"sc_round2",1
7,"4520","t3zc9soo","gm0b0k11",1,"sc_round1",3,5,"gm0b0k11","t3zc9soo",1,"sc_round2",3
7,"45bites","g54qjb0l","36hprd2x",9,"sc_round1",3,1,"36hprd2x","g54qjb0l",48,"sc_round2",4
7,"6107","24vjo3ss","xxe6xzes",12,"sc_round1",3,3,"xxe6xzes","24vjo3ss",49,"sc_round2",5
7,"9696","st6r8kfq","4v10zr69",55,"sc_round1",6,4,"4v10zr69","st6r8kfq",21,"sc_round2",3
7,"andrea","lq0zamde","ia0rpy42",61,"sc_round1",5,8,"ia0rpy42","lq0zamde",37,"sc_round2",6
7,"Asad","ktm1ojr2","e96jb6mr",33,"sc_round1",5,2,"e96jb6mr","ktm1ojr2",65,"sc_round2",2
7,"ASDF1234","dbfzbwq1","hsui8h86",70,"sc_round1",6,4,"hsui8h86","dbfzbwq1",23,"sc_round2",6
7,"Astrid","zhqv6mcm","9700fvfg",38,"sc_round1",2,4,"9700fvfg","zhqv6mcm",13,"sc_round2",2
7,"Bøllemis","t55pnknq","xolku9ti",71,"sc_round1",7,5,"xolku9ti","t55pnknq",25,"sc_round2",7
7,"Carmesin","hhvjjhod","wr6elhvg",45,"sc_round1",4,6,"wr6elhvg","hhvjjhod",16,"sc_round2",5
7,"Christian Jacobsen","p16vvjzi","9tnr4s3y",16,"sc_round1",3,6,"9tnr4s3y","p16vvjzi",2,"sc_round2",6
7,"GOAT","0nfe0k9c","ii2ca2a4",44,"sc_round1",2,2,"ii2ca2a4","0nfe0k9c",5,"sc_round2",4
7,"Grandmasterflash","9ial3dvy","4wl0bfqz",81,"sc_round1",7,4,"4wl0bfqz","9ial3dvy",54,"sc_round2",5
7,"havegang7","5ziimz34","14ho06cq",36,"sc_round1",6,8,"14ho06cq","5ziimz34",7,"sc_round2",6
7,"hejhejhund","3c7i3qeh","oug44nb6",52,"sc_round1",4,6,"oug44nb6","3c7i3qeh",19,"sc_round2",4
7,"JakobBjerreKnudsen","7896i7ka","6orxz59z",75,"sc_round1",6,6,"6orxz59z","7896i7ka",27,"sc_round2",5
7,"Jesper","4h1ska65","wltwxmba",82,"sc_round1",2,2,"wltwxmba","4h1ska65",30,"sc_round2",1
7,"Johanne","mx0i74iq","dt6c67jl",32,"sc_round1",5,8,"dt6c67jl","mx0i74iq",64,"sc_round2",6
7,"Katrine","ljefhi7s","v2mkys1q",76,"sc_round1",5,5,"v2mkys1q","ljefhi7s",34,"sc_round2",6
7,"lilla","g1zkj1et","jfke82qw",73,"sc_round1",6,6,"jfke82qw","g1zkj1et",26,"sc_round2",8
7,"Llamaman","yhpfe3ki","qr957mqd",74,"sc_round1",7,7,"qr957mqd","yhpfe3ki",38,"sc_round2",3
7,"minime","fw1o7714","1qevmfei",97,"sc_round1",3,3,"1qevmfei","fw1o7714",57,"sc_round2",5
7,"Misterperc","eukb0tda","4d35wwdw",96,"sc_round1",4,4,"4d35wwdw","eukb0tda",42,"sc_round2",5
7,"Moe","eem5hb8v","ks23jwvj",65,"sc_round1",4,1,"ks23jwvj","eem5hb8v",45,"sc_round2",7
7,"Python","70icxtu0","7vzmcs48",69,"sc_round1",3,5,"7vzmcs48","70icxtu0",24,"sc_round2",4
7,"RBJ","nak8o392","11u16gtf",47,"sc_round1",3,5,"11u16gtf","nak8o392",11,"sc_round2",5
7,"Rensdyrlam","n8969zl4","oen6qf4o",72,"sc_round1",8,5,"oen6qf4o","n8969zl4",28,"sc_round2",6
7,"rosenmeier","pkf9fk1g","5969nxrd",31,"sc_round1",4,1,"5969nxrd","pkf9fk1g",58,"sc_round2",4
7,"Sarah","szp84fhk","uvpc88el",54,"sc_round1",5,7,"uvpc88el","szp84fhk",20,"sc_round2",3
7,"SKJ","fwpmdfnx","csqlcfa3",10,"sc_round1",5,8,"csqlcfa3","fwpmdfnx",46,"sc_round2",5
7,"Slowlydying","s9p5ckq6","v5ibxvij",31,"sc_round1",8,6,"v5ibxvij","s9p5ckq6",10,"sc_round2",8
7,"SOJ","s1660bu2","gsnp1osd",79,"sc_round1",2,0,"gsnp1osd","s1660bu2",53,"sc_round2",4
7,"wtf","zhw4p27n","8gnloax0",11,"sc_round1",3,6,"8gnloax0","zhw4p27n",52,"sc_round2",4
70,"17","sjaa659z","fzt0cp0a",86,"sc_round1",5,2,"fzt0cp0a","sjaa659z",36,"sc_round2",4
70,"1879","pywjuver","ara1b058",95,"sc_round1",4,7,"ara1b058","pywjuver",39,"sc_round2",5
70,"1918","bieie7ao","5nmlzc2i",27,"sc_round1",3,0,"5nmlzc2i","bieie7ao",8,"sc_round2",4
70,"2205","unfwcb90","wnjx49s1",84,"sc_round1",8,8,"wnjx49s1","unfwcb90",35,"sc_round2",8
70,"4520","t3zc9soo","gm0b0k11",1,"sc_round1",3,1,"gm0b0k11","t3zc9soo",1,"sc_round2",4
70,"45bites","g54qjb0l","36hprd2x",9,"sc_round1",5,3,"36hprd2x","g54qjb0l",48,"sc_round2",5
70,"6107","24vjo3ss","xxe6xzes",12,"sc_round1",7,7,"xxe6xzes","24vjo3ss",49,"sc_round2",6
70,"9696","st6r8kfq","4v10zr69",55,"sc_round1",5,8,"4v10zr69","st6r8kfq",21,"sc_round2",5
70,"andrea","lq0zamde","ia0rpy42",61,"sc_round1",8,0,"ia0rpy42","lq0zamde",37,"sc_round2",4
70,"Asad","ktm1ojr2","e96jb6mr",33,"sc_round1",3,3,"e96jb6mr","ktm1ojr2",65,"sc_round2",3
70,"ASDF1234","dbfzbwq1","hsui8h86",70,"sc_round1",6,6,"hsui8h86","dbfzbwq1",23,"sc_round2",6
70,"Astrid","zhqv6mcm","9700fvfg",38,"sc_round1",6,6,"9700fvfg","zhqv6mcm",13,"sc_round2",7
70,"Bøllemis","t55pnknq","xolku9ti",71,"sc_round1",7,5,"xolku9ti","t55pnknq",25,"sc_round2",7
70,"Carmesin","hhvjjhod","wr6elhvg",45,"sc_round1",4,6,"wr6elhvg","hhvjjhod",16,"sc_round2",4
70,"Christian Jacobsen","p16vvjzi","9tnr4s3y",16,"sc_round1",6,3,"9tnr4s3y","p16vvjzi",2,"sc_round2",6
70,"GOAT","0nfe0k9c","ii2ca2a4",44,"sc_round1",4,1,"ii2ca2a4","0nfe0k9c",5,"sc_round2",7
70,"Grandmasterflash","9ial3dvy","4wl0bfqz",81,"sc_round1",4,0,"4wl0bfqz","9ial3dvy",54,"sc_round2",5
70,"havegang7","5ziimz34","14ho06cq",36,"sc_round1",8,8,"14ho06cq","5ziimz34",7,"sc_round2",8
70,"hejhejhund","3c7i3qeh","oug44nb6",52,"sc_round1",4,2,"oug44nb6","3c7i3qeh",19,"sc_round2",4
70,"JakobBjerreKnudsen","7896i7ka","6orxz59z",75,"sc_round1",6,3,"6orxz59z","7896i7ka",27,"sc_round2",6
70,"Jesper","4h1ska65","wltwxmba",82,"sc_round1",3,3,"wltwxmba","4h1ska65",30,"sc_round2",2
70,"Johanne","mx0i74iq","dt6c67jl",32,"sc_round1",8,8,"dt6c67jl","mx0i74iq",64,"sc_round2",6
70,"Katrine","ljefhi7s","v2mkys1q",76,"sc_round1",6,8,"v2mkys1q","ljefhi7s",34,"sc_round2",6
70,"lilla","g1zkj1et","jfke82qw",73,"sc_round1",6,6,"jfke82qw","g1zkj1et",26,"sc_round2",6
70,"Llamaman","yhpfe3ki","qr957mqd",74,"sc_round1",4,0,"qr957mqd","yhpfe3ki",38,"sc_round2",6
70,"minime","fw1o7714","1qevmfei",97,"sc_round1",5,7,"1qevmfei","fw1o7714",57,"sc_round2",3
70,"Misterperc","eukb0tda","4d35wwdw",96,"sc_round1",6,4,"4d35wwdw","eukb0tda",42,"sc_round2",6
70,"Moe","eem5hb8v","ks23jwvj",65,"sc_round1",3,3,"ks23jwvj","eem5hb8v",45,"sc_round2",7
70,"Python","70icxtu0","7vzmcs48",69,"sc_round1",5,0,"7vzmcs48","70icxtu0",24,"sc_round2",5
70,"RBJ","nak8o392","11u16gtf",47,"sc_round1",3,3,"11u16gtf","nak8o392",11,"sc_round2",7
70,"Rensdyrlam","n8969zl4","oen6qf4o",72,"sc_round1",8,6,"oen6qf4o","n8969zl4",28,"sc_round2",8
70,"rosenmeier","pkf9fk1g","5969nxrd",31,"sc_round1",4,6,"5969nxrd","pkf9fk1g",58,"sc_round2",2
70,"Sarah","szp84fhk","uvpc88el",54,"sc_round1",7,0,"uvpc88el","szp84fhk",20,"sc_round2",4
70,"SKJ","fwpmdfnx","csqlcfa3",10,"sc_round1",7,7,"csqlcfa3","fwpmdfnx",46,"sc_round2",7
70,"Slowlydying","s9p5ckq6","v5ibxvij",31,"sc_round1",6,4,"v5ibxvij","s9p5ckq6",10,"sc_round2",5
70,"SOJ","s1660bu2","gsnp1osd",79,"sc_round1",3,6,"gsnp1osd","s1660bu2",53,"sc_round2",3
70,"The cat","j6tklmc7","ij6k2p1q",80,"sc_round1",8,5,"ij6k2p1q","j6tklmc7",40,"sc_round2",8
70,"wtf","zhw4p27n","8gnloax0",11,"sc_round1",3,5,"8gnloax0","zhw4p27n",52,"sc_round2",4
71,"17","sjaa659z","fzt0cp0a",86,"sc_round1",7,0,"fzt0cp0a","sjaa659z",36,"sc_round2",6
71,"1879","pywjuver","ara1b058",95,"sc_round1",4,4,"ara1b058","pywjuver",39,"sc_round2",3
71,"1918","bieie7ao","5nmlzc2i",27,"sc_round1",6,8,"5nmlzc2i","bieie7ao",8,"sc_round2",8
71,"2205","unfwcb90","wnjx49s1",84,"sc_round1",6,6,"wnjx49s1","unfwcb90",35,"sc_round2",7
71,"4520","t3zc9soo","gm0b0k11",1,"sc_round1",2,2,"gm0b0k11","t3zc9soo",1,"sc_round2",3
71,"45bites","g54qjb0l","36hprd2x",9,"sc_round1",6,3,"36hprd2x","g54qjb0l",48,"sc_round2",7
71,"6107","24vjo3ss","xxe6xzes",12,"sc_round1",5,5,"xxe6xzes","24vjo3ss",49,"sc_round2",5
71,"9696","st6r8kfq","4v10zr69",55,"sc_round1",5,5,"4v10zr69","st6r8kfq",21,"sc_round2",5
71,"andrea","lq0zamde","ia0rpy42",61,"sc_round1",7,7,"ia0rpy42","lq0zamde",37,"sc_round2",7
71,"Asad","ktm1ojr2","e96jb6mr",33,"sc_round1",7,0,"e96jb6mr","ktm1ojr2",65,"sc_round2",5
71,"ASDF1234","dbfzbwq1","hsui8h86",70,"sc_round1",6,6,"hsui8h86","dbfzbwq1",23,"sc_round2",6
71,"Astrid","zhqv6mcm","9700fvfg",38,"sc_round1",4,0,"9700fvfg","zhqv6mcm",13,"sc_round2",4
71,"Bøllemis","t55pnknq","xolku9ti",71,"sc_round1",7,0,"xolku9ti","t55pnknq",25,"sc_round2",7
71,"Carmesin","hhvjjhod","wr6elhvg",45,"sc_round1",6,4,"wr6elhvg","hhvjjhod",16,"sc_round2",5
71,"Christian Jacobsen","p16vvjzi","9tnr4s3y",16,"sc_round1",4,4,"9tnr4s3y","p16vvjzi",2,"sc_round2",6
71,"GOAT","0nfe0k9c","ii2ca2a4",44,"sc_round1",3,3,"ii2ca2a4","0nfe0k9c",5,"sc_round2",4
71,"Grandmasterflash","9ial3dvy","4wl0bfqz",81,"sc_round1",6,8,"4wl0bfqz","9ial3dvy",54,"sc_round2",4
71,"havegang7","5ziimz34","14ho06cq",36,"sc_round1",6,4,"14ho06cq","5ziimz34",7,"sc_round2",8
71,"hejhejhund","3c7i3qeh","oug44nb6",52,"sc_round1",4,0,"oug44nb6","3c7i3qeh",19,"sc_round2",5
71,"JakobBjerreKnudsen","7896i7ka","6orxz59z",75,"sc_round1",6,3,"6orxz59z","7896i7ka",27,"sc_round2",6
71,"Jesper","4h1ska65","wltwxmba",82,"sc_round1",3,6,"wltwxmba","4h1ska65",30,"sc_round2",2
71,"Johanne","mx0i74iq","dt6c67jl",32,"sc_round1",7,5,"dt6c67jl","mx0i74iq",64,"sc_round2",8
71,"Katrine","ljefhi7s","v2mkys1q",76,"sc_round1",6,3,"v2mkys1q","ljefhi7s",34,"sc_round2",7
71,"lilla","g1zkj1et","jfke82qw",73,"sc_round1",7,5,"jfke82qw","g1zkj1et",26,"sc_round2",8
71,"Llamaman","yhpfe3ki","qr957mqd",74,"sc_round1",6,3,"qr957mqd","yhpfe3ki",38,"sc_round2",6
71,"minime","fw1o7714","1qevmfei",97,"sc_round1",8,5,"1qevmfei","fw1o7714",57,"sc_round2",2
