"","ID","FaceID","FirstRating","GroupRating","Feedback","SecondRating","Change","Condition"
"4586",242,148,6,6,0,7,1,"Pre"
"4587",242,149,8,8,0,8,0,"Pre"
"4588",242,150,6,8,2,5,-1,"Pre"
"4589",242,151,8,8,0,8,0,"Pre"
"4590",242,152,5,2,-3,3,-2,"Pre"
"4591",243,0,6,6,0,7,1,"Pre"
"4592",243,1,6,8,2,5,-1,"Pre"
"4593",243,2,6,6,0,5,-1,"Pre"
"4594",243,3,3,5,2,6,3,"Pre"
"4595",243,4,7,4,-3,6,-1,"Pre"
"4596",243,5,7,7,0,6,-1,"Pre"
"4597",243,6,4,6,2,4,0,"Pre"
"4598",243,7,5,7,2,7,2,"Pre"
"4599",243,8,5,3,-2,6,1,"Pre"
"4600",243,9,3,1,-2,4,1,"Pre"
"4601",243,10,7,5,-2,7,0,"Pre"
"4602",243,11,4,6,2,5,1,"Pre"
"4603",243,12,7,7,0,6,-1,"Pre"
"4604",243,13,5,5,0,5,0,"Pre"
"4605",243,14,4,4,0,5,1,"Pre"
"4606",243,15,7,7,0,4,-3,"Pre"
"4607",243,16,6,6,0,6,0,"Pre"
"4608",243,17,7,7,0,6,-1,"Pre"
"4609",243,18,7,7,0,6,-1,"Pre"
"4610",243,19,7,4,-3,7,0,"Pre"
"4611",243,20,5,5,0,7,2,"Pre"
"4612",243,21,5,2,-3,5,0,"Pre"
"4613",243,22,5,2,-3,4,-1,"Pre"
"4614",243,23,7,5,-2,6,-1,"Pre"
"4615",243,24,6,8,2,6,0,"Pre"
"4616",243,25,6,6,0,6,0,"Pre"
"4617",243,26,6,3,-3,7,1,"Pre"
"4618",243,27,6,6,0,6,0,"Pre"
"4619",243,28,3,1,-2,4,1,"Pre"
"4620",243,29,4,7,3,6,2,"Pre"
"4621",243,30,4,4,0,6,2,"Pre"
"4622",243,31,5,3,-2,5,0,"Pre"
"4623",243,32,4,2,-2,5,1,"Pre"
"4624",243,33,6,6,0,6,0,"Pre"
"4625",243,34,4,4,0,5,1,"Pre"
"4626",243,35,6,6,0,7,1,"Pre"
"4627",243,36,3,5,2,4,1,"Pre"
"4628",243,37,4,7,3,4,0,"Pre"
"4629",243,38,4,4,0,4,0,"Pre"
"4630",243,39,7,7,0,7,0,"Pre"
"4631",243,40,6,8,2,6,0,"Pre"
"4632",243,41,6,8,2,6,0,"Pre"
"4633",243,42,4,4,0,7,3,"Pre"
"4634",243,43,4,2,-2,7,3,"Pre"
"4635",243,44,4,1,-3,6,2,"Pre"
"4636",243,45,4,6,2,4,0,"Pre"
"4637",243,46,6,6,0,5,-1,"Pre"
"4638",243,47,6,4,-2,6,0,"Pre"
"4639",243,48,4,1,-3,4,0,"Pre"
"4640",243,49,5,3,-2,4,-1,"Pre"
"4641",243,50,5,8,3,5,0,"Pre"
"4642",243,51,5,2,-3,4,-1,"Pre"
"4643",243,52,3,3,0,7,4,"Pre"
"4644",243,53,7,5,-2,6,-1,"Pre"
"4645",243,54,5,5,0,6,1,"Pre"
"4646",243,55,4,7,3,7,3,"Pre"
"4647",243,56,7,4,-3,6,-1,"Pre"
"4648",243,57,5,8,3,4,-1,"Pre"
"4649",243,58,3,1,-2,5,2,"Pre"
"4650",243,59,7,5,-2,5,-2,"Pre"
"4651",243,60,7,7,0,5,-2,"Pre"
"4652",243,61,4,6,2,5,1,"Pre"
"4653",243,62,3,5,2,4,1,"Pre"
"4654",243,63,7,4,-3,7,0,"Pre"
"4655",243,64,4,7,3,6,2,"Pre"
"4656",243,65,6,3,-3,5,-1,"Pre"
"4657",243,66,7,4,-3,6,-1,"Pre"
"4658",243,67,7,4,-3,6,-1,"Pre"
"4659",243,68,5,8,3,6,1,"Pre"
"4660",243,69,5,5,0,7,2,"Pre"
"4661",243,70,7,7,0,7,0,"Pre"
"4662",243,71,4,7,3,6,2,"Pre"
"4663",243,72,7,7,0,5,-2,"Pre"
"4664",243,73,6,8,2,6,0,"Pre"
"4665",243,74,7,4,-3,7,0,"Pre"
"4666",243,75,5,2,-3,6,1,"Pre"
"4667",243,76,6,8,2,7,1,"Pre"
"4668",243,77,4,2,-2,6,2,"Pre"
"4669",243,78,4,1,-3,5,1,"Pre"
"4670",243,79,7,5,-2,6,-1,"Pre"
"4671",243,80,4,1,-3,5,1,"Pre"
"4672",243,81,4,7,3,5,1,"Pre"
"4673",243,82,4,2,-2,4,0,"Pre"
"4674",243,83,6,6,0,6,0,"Pre"
"4675",243,84,6,6,0,4,-2,"Pre"
"4676",243,85,4,4,0,4,0,"Pre"
"4677",243,86,5,8,3,7,2,"Pre"
"4678",243,87,4,2,-2,6,2,"Pre"
"4679",243,88,6,6,0,7,1,"Pre"
"4680",243,89,5,3,-2,6,1,"Pre"
"4681",243,90,5,8,3,6,1,"Pre"
"4682",243,91,7,5,-2,7,0,"Pre"
"4683",243,92,5,8,3,4,-1,"Pre"
"4684",243,93,5,8,3,7,2,"Pre"
"4685",243,94,5,8,3,6,1,"Pre"
"4686",243,95,5,2,-3,7,2,"Pre"
"4687",243,96,7,7,0,5,-2,"Pre"
"4688",243,97,6,3,-3,6,0,"Pre"
"4689",243,98,3,3,0,4,1,"Pre"
"4690",243,99,6,8,2,7,1,"Pre"
"4691",243,100,5,8,3,6,1,"Pre"
"4692",243,101,5,7,2,5,0,"Pre"
"4693",243,102,7,7,0,7,0,"Pre"
"4694",243,103,6,4,-2,6,0,"Pre"
"4695",243,104,6,6,0,4,-2,"Pre"
"4696",243,105,7,5,-2,6,-1,"Pre"
"4697",243,106,4,1,-3,5,1,"Pre"
"4698",243,107,6,8,2,6,0,"Pre"
"4699",243,108,5,8,3,4,-1,"Pre"
"4700",243,109,6,3,-3,7,1,"Pre"
"4701",243,110,6,3,-3,5,-1,"Pre"
"4702",243,111,8,8,0,7,-1,"Pre"
"4703",243,112,6,3,-3,7,1,"Pre"
"4704",243,113,6,3,-3,6,0,"Pre"
"4705",243,114,6,6,0,6,0,"Pre"
"4706",243,115,5,5,0,4,-1,"Pre"
"4707",243,116,5,8,3,7,2,"Pre"
"4708",243,117,6,6,0,5,-1,"Pre"
"4709",243,118,5,7,2,6,1,"Pre"
"4710",243,119,6,6,0,4,-2,"Pre"
"4711",243,120,4,4,0,5,1,"Pre"
"4712",243,121,6,8,2,6,0,"Pre"
"4713",243,122,7,5,-2,7,0,"Pre"
"4714",243,123,5,8,3,7,2,"Pre"
"4715",243,124,5,7,2,7,2,"Pre"
"4716",243,125,6,6,0,6,0,"Pre"
"4717",243,126,3,3,0,5,2,"Pre"
"4718",243,127,6,4,-2,7,1,"Pre"
"4719",243,128,4,2,-2,6,2,"Pre"
"4720",243,129,4,6,2,4,0,"Pre"
"4721",243,130,4,2,-2,4,0,"Pre"
"4722",243,131,4,4,0,6,2,"Pre"
"4723",243,132,7,7,0,7,0,"Pre"
"4724",243,133,5,7,2,6,1,"Pre"
"4725",243,134,7,5,-2,7,0,"Pre"
"4726",243,135,5,8,3,6,1,"Pre"
"4727",243,136,3,5,2,6,3,"Pre"
"4728",243,137,5,8,3,6,1,"Pre"
"4729",243,138,3,6,3,6,3,"Pre"
"4730",243,139,4,7,3,6,2,"Pre"
"4731",243,140,4,4,0,5,1,"Pre"
"4732",243,141,4,7,3,6,2,"Pre"
"4733",243,142,4,6,2,4,0,"Pre"
"4734",243,143,5,5,0,6,1,"Pre"
"4735",243,144,6,3,-3,6,0,"Pre"
"4736",243,145,7,7,0,7,0,"Pre"
"4737",243,146,5,7,2,6,1,"Pre"
"4738",243,147,7,7,0,6,-1,"Pre"
"4739",243,148,7,7,0,6,-1,"Pre"
"4740",243,149,7,7,0,5,-2,"Pre"
"4741",243,150,6,6,0,6,0,"Pre"
"4742",243,151,5,8,3,5,0,"Pre"
"4743",243,152,3,6,3,4,1,"Pre"
"4744",244,0,6,6,0,8,2,"Pre"
"4745",244,1,4,6,2,5,1,"Pre"
"4746",244,2,7,7,0,4,-3,"Pre"
"4747",244,3,5,2,-3,3,-2,"Pre"
"4748",244,4,8,8,0,6,-2,"Pre"
"4749",244,5,7,7,0,7,0,"Pre"
"4750",244,6,2,5,3,5,3,"Pre"
"4751",244,7,2,5,3,2,0,"Pre"
"4752",244,8,7,4,-3,5,-2,"Pre"
"4753",244,9,3,3,0,6,3,"Pre"
"4754",244,10,4,6,2,6,2,"Pre"
"4755",244,11,4,6,2,3,-1,"Pre"
"4756",244,12,5,3,-2,6,1,"Pre"
"4757",244,13,3,1,-2,4,1,"Pre"
"4758",244,14,4,4,0,5,1,"Pre"
"4759",244,15,5,8,3,4,-1,"Pre"
"4760",244,16,5,3,-2,4,-1,"Pre"
"4761",244,17,6,8,2,7,1,"Pre"
"4762",244,18,3,3,0,2,-1,"Pre"
"4763",244,19,4,7,3,6,2,"Pre"
"4764",244,20,7,4,-3,6,-1,"Pre"
"4765",244,21,8,8,0,4,-4,"Pre"
"4766",244,22,5,2,-3,5,0,"Pre"
"4767",244,23,2,2,0,5,3,"Pre"
"4768",244,24,5,2,-3,7,2,"Pre"
"4769",244,25,5,3,-2,6,1,"Pre"
"4770",244,26,4,1,-3,3,-1,"Pre"
"4771",244,27,2,2,0,6,4,"Pre"
"4772",244,28,4,2,-2,5,1,"Pre"
"4773",244,29,6,3,-3,6,0,"Pre"
"4774",244,30,5,2,-3,6,1,"Pre"
"4775",244,31,4,4,0,4,0,"Pre"
"4776",244,32,4,2,-2,7,3,"Pre"
"4777",244,33,5,2,-3,4,-1,"Pre"
"4778",244,34,3,6,3,3,0,"Pre"
"4779",244,35,6,3,-3,8,2,"Pre"
"4780",244,36,5,2,-3,5,0,"Pre"
"4781",244,37,8,6,-2,7,-1,"Pre"
"4782",244,38,2,2,0,2,0,"Pre"
"4783",244,39,4,7,3,5,1,"Pre"
"4784",244,40,4,1,-3,5,1,"Pre"
"4785",244,41,3,3,0,4,1,"Pre"
"4786",244,42,4,7,3,2,-2,"Pre"
"4787",244,43,7,7,0,5,-2,"Pre"
"4788",244,44,3,3,0,5,2,"Pre"
"4789",244,45,7,7,0,7,0,"Pre"
"4790",244,46,6,4,-2,5,-1,"Pre"
"4791",244,47,3,1,-2,5,2,"Pre"
"4792",244,48,7,7,0,5,-2,"Pre"
"4793",244,49,3,6,3,3,0,"Pre"
"4794",244,50,5,5,0,5,0,"Pre"
"4795",244,51,6,6,0,5,-1,"Pre"
"4796",244,52,2,2,0,5,3,"Pre"
"4797",244,53,6,3,-3,7,1,"Pre"
"4798",244,54,4,7,3,4,0,"Pre"
"4799",244,55,5,8,3,6,1,"Pre"
"4800",244,56,7,7,0,8,1,"Pre"
"4801",244,57,4,6,2,5,1,"Pre"
"4802",244,58,6,6,0,5,-1,"Pre"
"4803",244,59,3,5,2,6,3,"Pre"
"4804",244,60,3,5,2,4,1,"Pre"
"4805",244,61,2,5,3,6,4,"Pre"
"4806",244,62,7,5,-2,4,-3,"Pre"
"4807",244,63,7,7,0,4,-3,"Pre"
"4808",244,64,7,4,-3,5,-2,"Pre"
"4809",244,65,5,5,0,6,1,"Pre"
"4810",244,66,4,6,2,5,1,"Pre"
"4811",244,67,6,4,-2,7,1,"Pre"
"4812",244,68,5,3,-2,7,2,"Pre"
"4813",244,69,7,7,0,7,0,"Pre"
"4814",244,70,2,2,0,2,0,"Pre"
"4815",244,71,5,2,-3,5,0,"Pre"
"4816",244,72,8,5,-3,7,-1,"Pre"
"4817",244,73,6,4,-2,6,0,"Pre"
"4818",244,74,5,7,2,6,1,"Pre"
"4819",244,75,5,5,0,7,2,"Pre"
"4820",244,76,3,3,0,4,1,"Pre"
"4821",244,77,6,6,0,5,-1,"Pre"
"4822",244,78,7,4,-3,7,0,"Pre"
"4823",244,79,5,7,2,5,0,"Pre"
"4824",244,80,5,7,2,4,-1,"Pre"
"4825",244,81,3,6,3,4,1,"Pre"
"4826",244,82,3,3,0,3,0,"Pre"
"4827",244,83,7,7,0,6,-1,"Pre"
"4828",244,84,5,7,2,4,-1,"Pre"
"4829",244,85,7,5,-2,7,0,"Pre"
"4830",244,86,7,7,0,6,-1,"Pre"
"4831",244,87,5,8,3,4,-1,"Pre"
"4832",244,88,4,1,-3,3,-1,"Pre"
"4833",244,89,7,7,0,8,1,"Pre"
"4834",244,90,7,5,-2,4,-3,"Pre"
"4835",244,91,5,7,2,6,1,"Pre"
"4836",244,92,6,8,2,6,0,"Pre"
"4837",244,93,6,6,0,6,0,"Pre"
"4838",244,94,5,2,-3,5,0,"Pre"
"4839",244,95,4,6,2,6,2,"Pre"
"4840",244,96,3,1,-2,3,0,"Pre"
"4841",244,97,4,2,-2,7,3,"Pre"
"4842",244,98,5,8,3,4,-1,"Pre"
"4843",244,99,6,8,2,4,-2,"Pre"
"4844",244,100,3,5,2,3,0,"Pre"
"4845",244,101,2,2,0,5,3,"Pre"
"4846",244,102,6,8,2,7,1,"Pre"
"4847",244,103,5,2,-3,6,1,"Pre"
"4848",244,104,6,8,2,6,0,"Pre"
"4849",244,105,7,5,-2,5,-2,"Pre"
"4850",244,106,8,8,0,7,-1,"Pre"
"4851",244,107,5,7,2,6,1,"Pre"
"4852",244,108,5,8,3,5,0,"Pre"
"4853",244,109,5,5,0,4,-1,"Pre"
"4854",244,110,6,6,0,7,1,"Pre"
"4855",244,111,7,7,0,7,0,"Pre"
"4856",244,112,4,4,0,5,1,"Pre"
"4857",244,113,8,8,0,7,-1,"Pre"
"4858",244,114,7,7,0,6,-1,"Pre"
"4859",244,115,5,3,-2,2,-3,"Pre"
"4860",244,116,5,8,3,3,-2,"Pre"
"4861",244,117,3,6,3,3,0,"Pre"
"4862",244,118,2,2,0,4,2,"Pre"
"4863",244,119,7,4,-3,6,-1,"Pre"
"4864",244,120,3,1,-2,7,4,"Pre"
"4865",244,121,4,4,0,5,1,"Pre"
"4866",244,122,5,3,-2,4,-1,"Pre"
"4867",244,123,6,6,0,7,1,"Pre"
"4868",244,124,6,6,0,5,-1,"Pre"
"4869",244,125,6,6,0,8,2,"Pre"
"4870",244,126,3,3,0,3,0,"Pre"
"4871",244,127,5,7,2,5,0,"Pre"
"4872",244,128,3,5,2,3,0,"Pre"
"4873",244,129,4,4,0,7,3,"Pre"
"4874",244,130,3,6,3,2,-1,"Pre"
"4875",244,131,6,3,-3,5,-1,"Pre"
"4876",244,132,8,6,-2,7,-1,"Pre"
"4877",244,133,3,3,0,2,-1,"Pre"
"4878",244,134,8,8,0,7,-1,"Pre"
"4879",244,135,5,5,0,6,1,"Pre"
"4880",244,136,7,7,0,6,-1,"Pre"
"4881",244,137,7,4,-3,7,0,"Pre"
"4882",244,138,3,5,2,2,-1,"Pre"
"4883",244,139,2,5,3,4,2,"Pre"
"4884",244,140,3,1,-2,5,2,"Pre"
"4885",244,141,8,8,0,7,-1,"Pre"
"4886",244,142,5,3,-2,4,-1,"Pre"
"4887",244,143,4,1,-3,6,2,"Pre"
"4888",244,144,4,2,-2,5,1,"Pre"
"4889",244,145,6,8,2,7,1,"Pre"
"4890",244,146,5,5,0,7,2,"Pre"
"4891",244,147,8,8,0,8,0,"Pre"
"4892",244,148,5,2,-3,7,2,"Pre"
"4893",244,149,5,3,-2,6,1,"Pre"
"4894",244,150,4,6,2,5,1,"Pre"
"4895",244,151,7,7,0,7,0,"Pre"
"4896",244,152,3,3,0,5,2,"Pre"
"4897",245,0,4,4,0,6,2,"Pre"
"4898",245,1,5,8,3,5,0,"Pre"
"4899",245,2,5,5,0,4,-1,"Pre"
"4900",245,3,4,4,0,5,1,"Pre"
"4901",245,4,6,3,-3,8,2,"Pre"
"4902",245,5,8,8,0,5,-3,"Pre"
"4903",245,6,3,1,-2,3,0,"Pre"
"4904",245,7,4,1,-3,3,-1,"Pre"
"4905",245,8,4,4,0,4,0,"Pre"
"4906",245,9,4,4,0,3,-1,"Pre"
"4907",245,10,5,8,3,8,3,"Pre"
"4908",245,11,5,3,-2,5,0,"Pre"
"4909",245,12,7,4,-3,8,1,"Pre"
"4910",245,13,6,6,0,4,-2,"Pre"
"4911",245,14,3,1,-2,4,1,"Pre"
"4912",245,15,6,4,-2,4,-2,"Pre"
"4913",245,16,8,8,0,8,0,"Pre"
"4914",245,17,5,8,3,6,1,"Pre"
"4915",245,18,6,6,0,5,-1,"Pre"
"4916",245,19,7,4,-3,6,-1,"Pre"
"4917",245,20,5,3,-2,5,0,"Pre"
"4918",245,21,3,5,2,5,2,"Pre"
"4919",245,22,4,6,2,6,2,"Pre"
"4920",245,23,8,8,0,4,-4,"Pre"
"4921",245,24,6,6,0,4,-2,"Pre"
"4922",245,25,4,1,-3,4,0,"Pre"
"4923",245,26,4,1,-3,1,-3,"Pre"
"4924",245,27,6,8,2,6,0,"Pre"
"4925",245,28,3,5,2,2,-1,"Pre"
"4926",245,29,8,6,-2,8,0,"Pre"
"4927",245,30,6,3,-3,7,1,"Pre"
"4928",245,31,5,2,-3,6,1,"Pre"
"4929",245,32,5,5,0,5,0,"Pre"
"4930",245,33,4,1,-3,4,0,"Pre"
"4931",245,34,4,4,0,4,0,"Pre"
"4932",245,35,6,8,2,6,0,"Pre"
"4933",245,36,7,7,0,4,-3,"Pre"
"4934",245,37,5,3,-2,4,-1,"Pre"
"4935",245,38,4,4,0,4,0,"Pre"
"4936",245,39,6,6,0,5,-1,"Pre"
"4937",245,40,6,6,0,6,0,"Pre"
"4938",245,41,3,5,2,8,5,"Pre"
"4939",245,42,4,4,0,3,-1,"Pre"
"4940",245,43,6,6,0,8,2,"Pre"
"4941",245,44,4,4,0,4,0,"Pre"
"4942",245,45,5,7,2,6,1,"Pre"
"4943",245,46,6,3,-3,7,1,"Pre"
"4944",245,47,6,4,-2,7,1,"Pre"
"4945",245,48,5,3,-2,4,-1,"Pre"
"4946",245,49,4,2,-2,4,0,"Pre"
"4947",245,50,8,5,-3,8,0,"Pre"
"4948",245,51,4,6,2,6,2,"Pre"
"4949",245,52,4,2,-2,5,1,"Pre"
"4950",245,53,5,5,0,6,1,"Pre"
"4951",245,54,5,7,2,5,0,"Pre"
"4952",245,55,5,5,0,5,0,"Pre"
"4953",245,56,7,7,0,8,1,"Pre"
"4954",245,57,5,8,3,6,1,"Pre"
"4955",245,58,8,8,0,8,0,"Pre"
"4956",245,59,8,8,0,5,-3,"Pre"
"4957",245,60,4,2,-2,5,1,"Pre"
"4958",245,61,7,7,0,6,-1,"Pre"
"4959",245,62,6,8,2,6,0,"Pre"
"4960",245,63,6,8,2,5,-1,"Pre"
"4961",245,64,6,3,-3,8,2,"Pre"
"4962",245,65,4,4,0,5,1,"Pre"
"4963",245,66,4,1,-3,4,0,"Pre"
"4964",245,67,8,5,-3,6,-2,"Pre"
"4965",245,68,6,4,-2,8,2,"Pre"
"4966",245,69,6,8,2,8,2,"Pre"
"4967",245,70,3,3,0,4,1,"Pre"
"4968",245,71,7,7,0,7,0,"Pre"
"4969",245,72,3,3,0,4,1,"Pre"
"4970",245,73,4,7,3,7,3,"Pre"
"4971",245,74,6,6,0,8,2,"Pre"
"4972",245,75,5,2,-3,7,2,"Pre"
"4973",245,76,4,2,-2,5,1,"Pre"
"4974",245,77,8,8,0,6,-2,"Pre"
"4975",245,78,4,7,3,5,1,"Pre"
"4976",245,79,8,8,0,8,0,"Pre"
"4977",245,80,6,8,2,6,0,"Pre"
"4978",245,81,4,1,-3,4,0,"Pre"
"4979",245,82,8,5,-3,7,-1,"Pre"
"4980",245,83,4,4,0,5,1,"Pre"
"4981",245,84,4,4,0,5,1,"Pre"
"4982",245,85,4,4,0,6,2,"Pre"
"4983",245,86,5,3,-2,5,0,"Pre"
"4984",245,87,6,6,0,4,-2,"Pre"
"4985",245,88,5,8,3,5,0,"Pre"
"4986",245,89,6,8,2,6,0,"Pre"
"4987",245,90,5,3,-2,6,1,"Pre"
"4988",245,91,2,4,2,4,2,"Pre"
"4989",245,92,4,4,0,6,2,"Pre"
"4990",245,93,6,4,-2,8,2,"Pre"
"4991",245,94,6,6,0,5,-1,"Pre"
"4992",245,95,6,6,0,4,-2,"Pre"
"4993",245,96,4,7,3,7,3,"Pre"
"4994",245,97,8,8,0,8,0,"Pre"
"4995",245,98,3,1,-2,3,0,"Pre"
"4996",245,99,3,5,2,4,1,"Pre"
"4997",245,100,6,3,-3,6,0,"Pre"
"4998",245,101,4,4,0,3,-1,"Pre"
"4999",245,102,4,4,0,6,2,"Pre"
"5000",245,103,6,3,-3,8,2,"Pre"
"5001",245,104,4,6,2,4,0,"Pre"
"5002",245,105,4,4,0,4,0,"Pre"
"5003",245,106,5,3,-2,7,2,"Pre"
"5004",245,107,5,2,-3,4,-1,"Pre"
"5005",245,108,5,3,-2,8,3,"Pre"
"5006",245,109,6,6,0,5,-1,"Pre"
"5007",245,110,6,3,-3,6,0,"Pre"
"5008",245,111,6,8,2,6,0,"Pre"
"5009",245,112,7,7,0,8,1,"Pre"
"5010",245,113,3,3,0,5,2,"Pre"
"5011",245,114,5,2,-3,6,1,"Pre"
"5012",245,115,3,6,3,2,-1,"Pre"
"5013",245,116,3,6,3,5,2,"Pre"
"5014",245,117,6,4,-2,4,-2,"Pre"
"5015",245,118,4,6,2,5,1,"Pre"
"5016",245,119,6,6,0,6,0,"Pre"
"5017",245,120,3,3,0,6,3,"Pre"
"5018",245,121,6,6,0,5,-1,"Pre"
"5019",245,122,6,8,2,8,2,"Pre"
"5020",245,123,3,3,0,4,1,"Pre"
"5021",245,124,8,8,0,6,-2,"Pre"
"5022",245,125,3,3,0,4,1,"Pre"
"5023",245,126,4,6,2,4,0,"Pre"
"5024",245,127,7,7,0,7,0,"Pre"
"5025",245,128,4,2,-2,3,-1,"Pre"
"5026",245,129,6,6,0,4,-2,"Pre"
"5027",245,130,3,1,-2,1,-2,"Pre"
"5028",245,131,7,4,-3,6,-1,"Pre"
"5029",245,132,6,6,0,7,1,"Pre"
"5030",245,133,4,7,3,5,1,"Pre"
"5031",245,134,4,4,0,6,2,"Pre"
"5032",245,135,3,3,0,4,1,"Pre"
"5033",245,136,3,3,0,4,1,"Pre"
"5034",245,137,6,8,2,7,1,"Pre"
"5035",245,138,5,5,0,4,-1,"Pre"
"5036",245,139,3,1,-2,3,0,"Pre"
"5037",245,140,6,8,2,3,-3,"Pre"
"5038",245,141,7,7,0,5,-2,"Pre"
"5039",245,142,2,2,0,4,2,"Pre"
"5040",245,143,4,4,0,6,2,"Pre"
"5041",245,144,7,7,0,8,1,"Pre"
"5042",245,145,7,5,-2,6,-1,"Pre"
"5043",245,146,6,3,-3,7,1,"Pre"
"5044",245,147,4,4,0,4,0,"Pre"
"5045",245,148,5,3,-2,6,1,"Pre"
"5046",245,149,4,6,2,7,3,"Pre"
"5047",245,150,6,8,2,5,-1,"Pre"
"5048",245,151,7,4,-3,6,-1,"Pre"
"5049",245,152,6,6,0,4,-2,"Pre"
"5050",246,0,6,3,-3,7,1,"Pre"
"5051",246,1,5,5,0,6,1,"Pre"
"5052",246,2,6,4,-2,8,2,"Pre"
"5053",246,3,5,8,3,5,0,"Pre"
"5054",246,4,6,8,2,6,0,"Pre"
"5055",246,5,8,8,0,7,-1,"Pre"
"5056",246,6,6,6,0,6,0,"Pre"
"5057",246,7,4,4,0,3,-1,"Pre"
"5058",246,8,5,5,0,8,3,"Pre"
"5059",246,9,5,7,2,5,0,"Pre"
"5060",246,10,8,5,-3,7,-1,"Pre"
"5061",246,11,6,4,-2,5,-1,"Pre"
"5062",246,12,6,6,0,8,2,"Pre"
"5063",246,13,7,7,0,7,0,"Pre"
"5064",246,14,5,5,0,6,1,"Pre"
"5065",246,15,3,5,2,4,1,"Pre"
"5066",246,16,6,6,0,7,1,"Pre"
"5067",246,17,6,3,-3,7,1,"Pre"
"5068",246,18,5,2,-3,7,2,"Pre"
"5069",246,19,8,8,0,8,0,"Pre"
"5070",246,20,6,6,0,7,1,"Pre"
"5071",246,21,3,3,0,6,3,"Pre"
"5072",246,22,6,8,2,5,-1,"Pre"
"5073",246,23,7,7,0,6,-1,"Pre"
"5074",246,24,8,8,0,6,-2,"Pre"
"5075",246,25,7,7,0,8,1,"Pre"
"5076",246,26,4,6,2,5,1,"Pre"
"5077",246,27,8,5,-3,8,0,"Pre"
"5078",246,28,7,7,0,5,-2,"Pre"
"5079",246,29,5,5,0,6,1,"Pre"
"5080",246,30,8,6,-2,5,-3,"Pre"
"5081",246,31,5,8,3,6,1,"Pre"
"5082",246,32,5,8,3,5,0,"Pre"
"5083",246,33,7,7,0,5,-2,"Pre"
"5084",246,34,5,2,-3,7,2,"Pre"
"5085",246,35,6,3,-3,8,2,"Pre"
"5086",246,36,5,5,0,5,0,"Pre"
"5087",246,37,7,4,-3,6,-1,"Pre"
"5088",246,38,4,6,2,5,1,"Pre"
"5089",246,39,6,6,0,7,1,"Pre"
"5090",246,40,5,8,3,8,3,"Pre"
"5091",246,41,5,8,3,6,1,"Pre"
"5092",246,42,6,8,2,7,1,"Pre"
"5093",246,43,7,4,-3,6,-1,"Pre"
"5094",246,44,5,5,0,6,1,"Pre"
"5095",246,45,5,5,0,7,2,"Pre"
"5096",246,46,5,2,-3,5,0,"Pre"
"5097",246,47,6,4,-2,8,2,"Pre"
"5098",246,48,6,6,0,5,-1,"Pre"
"5099",246,49,4,2,-2,5,1,"Pre"
"5100",246,50,5,7,2,6,1,"Pre"
"5101",246,51,5,7,2,6,1,"Pre"
"5102",246,52,6,8,2,8,2,"Pre"
"5103",246,53,7,7,0,8,1,"Pre"
"5104",246,54,6,8,2,5,-1,"Pre"
"5105",246,55,6,3,-3,7,1,"Pre"
"5106",246,56,6,4,-2,8,2,"Pre"
"5107",246,57,6,4,-2,6,0,"Pre"
"5108",246,58,5,8,3,8,3,"Pre"
"5109",246,59,8,5,-3,8,0,"Pre"
"5110",246,60,6,8,2,7,1,"Pre"
"5111",246,61,6,6,0,5,-1,"Pre"
"5112",246,62,5,8,3,6,1,"Pre"
"5113",246,63,6,6,0,7,1,"Pre"
"5114",246,64,8,6,-2,7,-1,"Pre"
"5115",246,65,7,7,0,7,0,"Pre"
"5116",246,66,5,3,-2,7,2,"Pre"
"5117",246,67,7,7,0,7,0,"Pre"
"5118",246,68,7,7,0,6,-1,"Pre"
"5119",246,69,6,8,2,7,1,"Pre"
"5120",246,70,7,7,0,7,0,"Pre"
"5121",246,71,6,6,0,8,2,"Pre"
"5122",246,72,6,8,2,7,1,"Pre"
"5123",246,73,5,5,0,5,0,"Pre"
"5124",246,74,8,5,-3,7,-1,"Pre"
"5125",246,75,6,6,0,6,0,"Pre"
"5126",246,76,5,8,3,5,0,"Pre"
"5127",246,77,6,3,-3,5,-1,"Pre"
"5128",246,78,5,5,0,6,1,"Pre"
"5129",246,79,6,4,-2,6,0,"Pre"
"5130",246,80,7,7,0,6,-1,"Pre"
"5131",246,81,7,7,0,5,-2,"Pre"
"5132",246,82,7,4,-3,8,1,"Pre"
"5133",246,83,7,4,-3,8,1,"Pre"
"5134",246,84,6,6,0,6,0,"Pre"
"5135",246,85,7,7,0,8,1,"Pre"
"5136",246,86,6,6,0,5,-1,"Pre"
"5137",246,87,5,8,3,7,2,"Pre"
"5138",246,88,7,7,0,7,0,"Pre"
"5139",246,89,6,4,-2,8,2,"Pre"
"5140",246,90,8,6,-2,7,-1,"Pre"
"5141",246,91,5,2,-3,5,0,"Pre"
"5142",246,92,5,5,0,6,1,"Pre"
"5143",246,93,8,6,-2,8,0,"Pre"
"5144",246,94,5,3,-2,7,2,"Pre"
"5145",246,95,7,5,-2,8,1,"Pre"
"5146",246,96,6,8,2,6,0,"Pre"
"5147",246,97,6,6,0,8,2,"Pre"
"5148",246,98,5,3,-2,5,0,"Pre"
"5149",246,99,6,6,0,6,0,"Pre"
"5150",246,100,5,8,3,6,1,"Pre"
"5151",246,101,6,8,2,8,2,"Pre"
"5152",246,102,6,3,-3,7,1,"Pre"
