"","ID","FaceID","FirstRating","GroupRating","SecondRating","Feedback","Change","Condition"
"1718",29,44,5,3,5,-2,0,"Pre"
"1719",29,45,6,6,6,0,0,"Pre"
"1720",29,46,6,4,6,-2,0,"Pre"
"1721",29,47,7,7,7,0,0,"Pre"
"1722",29,48,5,2,6,-3,1,"Pre"
"1723",29,49,5,2,5,-3,0,"Pre"
"1724",29,5,7,5,7,-2,0,"Pre"
"1725",29,50,7,4,6,-3,-1,"Pre"
"1726",29,51,6,8,5,2,-1,"Pre"
"1727",29,52,5,8,6,3,1,"Pre"
"1728",29,53,7,4,7,-3,0,"Pre"
"1729",29,54,6,8,6,2,0,"Pre"
"1730",29,55,6,8,7,2,1,"Pre"
"1731",29,56,7,5,7,-2,0,"Pre"
"1732",29,57,5,5,5,0,0,"Pre"
"1733",29,58,6,6,6,0,0,"Pre"
"1734",29,59,6,6,7,0,1,"Pre"
"1735",29,6,6,6,5,0,-1,"Pre"
"1736",29,60,6,3,6,-3,0,"Pre"
"1737",29,61,5,0,6,NA,1,"Pre"
"1738",29,62,6,3,6,-3,0,"Pre"
"1739",29,63,7,4,7,-3,0,"Pre"
"1740",29,64,6,8,7,2,1,"Pre"
"1741",29,65,6,4,6,-2,0,"Pre"
"1742",29,66,7,4,6,-3,-1,"Pre"
"1743",29,67,7,4,7,-3,0,"Pre"
"1744",29,68,6,0,5,NA,-1,"Pre"
"1745",29,69,7,0,7,NA,0,"Pre"
"1746",29,7,6,8,6,2,0,"Pre"
"1747",29,70,6,8,6,2,0,"Pre"
"1748",29,71,7,7,7,0,0,"Pre"
"1749",29,72,7,0,7,NA,0,"Pre"
"1750",29,73,4,1,4,-3,0,"Pre"
"1751",29,74,6,3,7,-3,1,"Pre"
"1752",29,75,6,3,6,-3,0,"Pre"
"1753",29,76,6,0,6,NA,0,"Pre"
"1754",29,77,7,7,7,0,0,"Pre"
"1755",29,78,5,5,4,0,-1,"Pre"
"1756",29,79,6,3,7,-3,1,"Pre"
"1757",29,8,5,7,6,2,1,"Pre"
"1758",29,80,5,0,6,NA,1,"Pre"
"1759",29,81,6,3,6,-3,0,"Pre"
"1760",29,9,5,3,5,-2,0,"Pre"
"1761",3,10,6,3,6,-3,0,"Pre"
"1762",3,11,2,5,2,3,0,"Pre"
"1763",3,12,2,4,2,2,0,"Pre"
"1764",3,13,2,0,2,NA,0,"Pre"
"1765",3,14,5,5,3,0,-2,"Pre"
"1766",3,15,3,3,4,0,1,"Pre"
"1767",3,16,2,5,3,3,1,"Pre"
"1768",3,17,4,1,4,-3,0,"Pre"
"1769",3,18,5,5,5,0,0,"Pre"
"1770",3,19,3,5,4,2,1,"Pre"
"1771",3,2,2,2,2,0,0,"Pre"
"1772",3,20,3,5,3,2,0,"Pre"
"1773",3,21,3,3,4,0,1,"Pre"
"1774",3,22,2,5,2,3,0,"Pre"
"1775",3,23,4,2,3,-2,-1,"Pre"
"1776",3,24,4,1,3,-3,-1,"Pre"
"1777",3,25,3,3,2,0,-1,"Pre"
"1778",3,26,5,7,6,2,1,"Pre"
"1779",3,27,4,2,4,-2,0,"Pre"
"1780",3,28,3,6,6,3,3,"Pre"
"1781",3,29,4,2,5,-2,1,"Pre"
"1782",3,3,5,0,2,NA,-3,"Pre"
"1783",3,30,5,3,3,-2,-2,"Pre"
"1784",3,31,3,6,4,3,1,"Pre"
"1785",3,32,3,5,6,2,3,"Pre"
"1786",3,33,4,4,5,0,1,"Pre"
"1787",3,34,3,0,2,NA,-1,"Pre"
"1788",3,35,3,3,3,0,0,"Pre"
"1789",3,36,2,2,3,0,1,"Pre"
"1790",3,37,3,1,5,-2,2,"Pre"
"1791",3,38,2,5,3,3,1,"Pre"
"1792",3,39,3,6,2,3,-1,"Pre"
"1793",3,4,6,4,5,-2,-1,"Pre"
"1794",3,40,5,0,4,NA,-1,"Pre"
"1795",3,41,3,6,3,3,0,"Pre"
"1796",3,42,3,1,3,-2,0,"Pre"
"1797",3,43,2,4,5,2,3,"Pre"
"1798",3,44,4,4,3,0,-1,"Pre"
"1799",3,45,2,4,2,2,0,"Pre"
"1800",3,46,5,0,3,NA,-2,"Pre"
"1801",3,47,5,5,6,0,1,"Pre"
"1802",3,48,2,2,2,0,0,"Pre"
"1803",3,49,4,7,3,3,-1,"Pre"
"1804",3,5,5,3,5,-2,0,"Pre"
"1805",3,50,2,5,3,3,1,"Pre"
"1806",3,51,3,6,4,3,1,"Pre"
"1807",3,52,3,6,3,3,0,"Pre"
"1808",3,53,3,1,2,-2,-1,"Pre"
"1809",3,54,2,4,3,2,1,"Pre"
"1810",3,55,4,1,4,-3,0,"Pre"
"1811",3,56,5,2,6,-3,1,"Pre"
"1812",3,57,3,1,3,-2,0,"Pre"
"1813",3,58,3,3,2,0,-1,"Pre"
"1814",3,59,6,4,5,-2,-1,"Pre"
"1815",3,6,3,3,3,0,0,"Pre"
"1816",3,60,3,5,3,2,0,"Pre"
"1817",3,61,2,2,2,0,0,"Pre"
"1818",3,62,2,0,2,NA,0,"Pre"
"1819",3,63,5,3,5,-2,0,"Pre"
"1820",3,64,5,2,3,-3,-2,"Pre"
"1821",3,65,5,2,4,-3,-1,"Pre"
"1822",3,66,5,0,3,NA,-2,"Pre"
"1823",3,67,5,7,6,2,1,"Pre"
"1824",3,68,2,5,3,3,1,"Pre"
"1825",3,69,3,6,4,3,1,"Pre"
"1826",3,7,3,0,5,NA,2,"Pre"
"1827",3,70,3,0,5,NA,2,"Pre"
"1828",3,71,4,1,4,-3,0,"Pre"
"1829",3,72,2,4,2,2,0,"Pre"
"1830",3,73,1,4,1,3,0,"Pre"
"1831",3,74,6,4,7,-2,1,"Pre"
"1832",3,75,3,5,2,2,-1,"Pre"
"1833",3,76,4,4,3,0,-1,"Pre"
"1834",3,77,2,5,3,3,1,"Pre"
"1835",3,78,2,4,2,2,0,"Pre"
"1836",3,79,5,8,6,3,1,"Pre"
"1837",3,8,2,0,2,NA,0,"Pre"
"1838",3,80,5,3,4,-2,-1,"Pre"
"1839",3,81,3,1,3,-2,0,"Pre"
"1840",3,9,2,2,2,0,0,"Pre"
"1841",30,10,5,8,5,3,0,"Pre"
"1842",30,11,6,6,5,0,-1,"Pre"
"1843",30,12,3,3,4,0,1,"Pre"
"1844",30,13,4,6,3,2,-1,"Pre"
"1845",30,14,4,4,3,0,-1,"Pre"
"1846",30,15,8,6,3,-2,-5,"Pre"
"1847",30,16,4,1,6,-3,2,"Pre"
"1848",30,17,3,6,7,3,4,"Pre"
"1849",30,18,6,8,6,2,0,"Pre"
"1850",30,19,7,4,6,-3,-1,"Pre"
"1851",30,2,8,5,8,-3,0,"Pre"
"1852",30,20,5,2,5,-3,0,"Pre"
"1853",30,21,5,5,5,0,0,"Pre"
"1854",30,22,8,0,6,NA,-2,"Pre"
"1855",30,23,8,6,7,-2,-1,"Pre"
"1856",30,24,5,8,6,3,1,"Pre"
"1857",30,25,4,2,4,-2,0,"Pre"
"1858",30,26,5,3,7,-2,2,"Pre"
"1859",30,27,7,7,7,0,0,"Pre"
"1860",30,28,7,4,6,-3,-1,"Pre"
"1861",30,29,8,8,6,0,-2,"Pre"
"1862",30,3,6,8,6,2,0,"Pre"
"1863",30,30,5,8,7,3,2,"Pre"
"1864",30,31,4,4,8,0,4,"Pre"
"1865",30,32,5,3,5,-2,0,"Pre"
"1866",30,33,6,4,6,-2,0,"Pre"
"1867",30,34,6,3,5,-3,-1,"Pre"
"1868",30,35,7,5,5,-2,-2,"Pre"
"1869",30,36,3,0,6,NA,3,"Pre"
"1870",30,37,8,0,8,NA,0,"Pre"
"1871",30,38,3,0,3,NA,0,"Pre"
"1872",30,39,4,7,4,3,0,"Pre"
"1873",30,4,6,6,4,0,-2,"Pre"
"1874",30,40,6,4,4,-2,-2,"Pre"
"1875",30,41,3,3,3,0,0,"Pre"
"1876",30,42,6,0,4,NA,-2,"Pre"
"1877",30,43,4,7,6,3,2,"Pre"
"1878",30,44,3,1,3,-2,0,"Pre"
"1879",30,45,5,2,6,-3,1,"Pre"
"1880",30,46,3,3,3,0,0,"Pre"
"1881",30,47,8,8,8,0,0,"Pre"
"1882",30,48,1,3,1,2,0,"Pre"
"1883",30,49,6,4,5,-2,-1,"Pre"
"1884",30,5,7,4,5,-3,-2,"Pre"
"1885",30,50,5,0,5,NA,0,"Pre"
"1886",30,51,4,7,3,3,-1,"Pre"
"1887",30,52,4,0,6,NA,2,"Pre"
"1888",30,53,4,6,5,2,1,"Pre"
"1889",30,54,8,5,8,-3,0,"Pre"
"1890",30,55,7,7,4,0,-3,"Pre"
"1891",30,56,8,6,7,-2,-1,"Pre"
"1892",30,57,5,0,3,NA,-2,"Pre"
"1893",30,58,6,8,4,2,-2,"Pre"
"1894",30,59,8,8,8,0,0,"Pre"
"1895",30,6,5,7,5,2,0,"Pre"
"1896",30,60,5,8,5,3,0,"Pre"
"1897",30,61,6,0,4,NA,-2,"Pre"
"1898",30,62,3,1,3,-2,0,"Pre"
"1899",30,63,7,4,8,-3,1,"Pre"
"1900",30,64,6,4,6,-2,0,"Pre"
"1901",30,65,8,5,6,-3,-2,"Pre"
"1902",30,66,7,7,3,0,-4,"Pre"
"1903",30,67,3,1,6,-2,3,"Pre"
"1904",30,68,4,6,3,2,-1,"Pre"
"1905",30,69,2,5,3,3,1,"Pre"
"1906",30,7,6,8,4,2,-2,"Pre"
"1907",30,70,7,7,7,0,0,"Pre"
"1908",30,71,6,3,6,-3,0,"Pre"
"1909",30,72,8,8,8,0,0,"Pre"
"1910",30,73,4,2,2,-2,-2,"Pre"
"1911",30,74,5,7,6,2,1,"Pre"
"1912",30,75,5,3,2,-2,-3,"Pre"
"1913",30,76,5,0,4,NA,-1,"Pre"
"1914",30,77,2,4,2,2,0,"Pre"
"1915",30,78,2,4,1,2,-1,"Pre"
"1916",30,79,6,4,6,-2,0,"Pre"
"1917",30,8,6,3,6,-3,0,"Pre"
"1918",30,80,4,4,6,0,2,"Pre"
"1919",30,81,8,8,7,0,-1,"Pre"
"1920",30,9,6,6,4,0,-2,"Pre"
"1921",31,10,6,3,5,-3,-1,"Pre"
"1922",31,11,5,3,4,-2,-1,"Pre"
"1923",31,12,4,1,4,-3,0,"Pre"
"1924",31,13,3,3,2,0,-1,"Pre"
"1925",31,14,5,5,4,0,-1,"Pre"
"1926",31,15,5,8,4,3,-1,"Pre"
"1927",31,16,5,5,4,0,-1,"Pre"
"1928",31,17,5,2,6,-3,1,"Pre"
"1929",31,18,5,7,3,2,-2,"Pre"
"1930",31,19,4,4,5,0,1,"Pre"
"1931",31,2,5,2,5,-3,0,"Pre"
"1932",31,20,6,8,6,2,0,"Pre"
"1933",31,21,4,0,4,NA,0,"Pre"
"1934",31,22,4,1,4,-3,0,"Pre"
"1935",31,23,4,2,4,-2,0,"Pre"
"1936",31,24,5,5,7,0,2,"Pre"
"1937",31,25,4,0,4,NA,0,"Pre"
"1938",31,26,6,8,6,2,0,"Pre"
"1939",31,27,5,3,5,-2,0,"Pre"
"1940",31,28,5,8,5,3,0,"Pre"
"1941",31,29,4,4,6,0,2,"Pre"
"1942",31,3,6,6,4,0,-2,"Pre"
"1943",31,30,4,0,5,NA,1,"Pre"
"1944",31,31,5,7,5,2,0,"Pre"
"1945",31,32,3,3,3,0,0,"Pre"
"1946",31,33,5,3,5,-2,0,"Pre"
"1947",31,34,4,1,4,-3,0,"Pre"
"1948",31,35,5,8,6,3,1,"Pre"
"1949",31,36,4,7,3,3,-1,"Pre"
"1950",31,37,7,5,7,-2,0,"Pre"
"1951",31,38,3,5,2,2,-1,"Pre"
"1952",31,39,5,2,4,-3,-1,"Pre"
"1953",31,4,5,7,5,2,0,"Pre"
"1954",31,40,5,7,4,2,-1,"Pre"
"1955",31,41,4,2,4,-2,0,"Pre"
"1956",31,42,3,3,4,0,1,"Pre"
"1957",31,43,5,2,7,-3,2,"Pre"
"1958",31,44,5,7,4,2,-1,"Pre"
"1959",31,45,5,8,6,3,1,"Pre"
"1960",31,46,4,1,5,-3,1,"Pre"
"1961",31,47,7,0,6,NA,-1,"Pre"
"1962",31,48,4,7,6,3,2,"Pre"
"1963",31,49,3,1,4,-2,1,"Pre"
"1964",31,5,5,8,4,3,-1,"Pre"
"1965",31,50,5,0,5,NA,0,"Pre"
"1966",31,51,6,6,6,0,0,"Pre"
"1967",31,52,4,4,3,0,-1,"Pre"
"1968",31,53,4,7,4,3,0,"Pre"
"1969",31,54,3,1,3,-2,0,"Pre"
"1970",31,55,4,6,5,2,1,"Pre"
"1971",31,56,6,6,7,0,1,"Pre"
"1972",31,57,3,0,4,NA,1,"Pre"
"1973",31,58,3,5,2,2,-1,"Pre"
"1974",31,59,7,7,6,0,-1,"Pre"
"1975",31,6,4,6,3,2,-1,"Pre"
"1976",31,60,5,8,4,3,-1,"Pre"
"1977",31,61,3,0,3,NA,0,"Pre"
"1978",31,62,4,0,4,NA,0,"Pre"
"1979",31,63,5,5,5,0,0,"Pre"
"1980",31,64,6,8,5,2,-1,"Pre"
"1981",31,65,5,3,6,-2,1,"Pre"
"1982",31,66,4,7,6,3,2,"Pre"
"1983",31,67,4,7,6,3,2,"Pre"
"1984",31,68,4,0,4,NA,0,"Pre"
"1985",31,69,4,6,4,2,0,"Pre"
"1986",31,7,4,4,4,0,0,"Pre"
"1987",31,70,4,4,4,0,0,"Pre"
"1988",31,71,6,4,6,-2,0,"Pre"
"1989",31,72,5,7,5,2,0,"Pre"
"1990",31,73,3,3,2,0,-1,"Pre"
"1991",31,74,5,3,5,-2,0,"Pre"
"1992",31,75,4,1,5,-3,1,"Pre"
"1993",31,76,5,3,7,-2,2,"Pre"
"1994",31,77,6,0,4,NA,-2,"Pre"
"1995",31,78,3,3,3,0,0,"Pre"
"1996",31,79,6,8,6,2,0,"Pre"
"1997",31,8,5,3,3,-2,-2,"Pre"
"1998",31,80,6,4,5,-2,-1,"Pre"
"1999",31,81,6,8,7,2,1,"Pre"
"2000",31,9,4,6,5,2,1,"Pre"
"2001",32,10,4,2,6,-2,2,"Pre"
"2002",32,11,3,3,5,0,2,"Pre"
"2003",32,12,5,2,5,-3,0,"Pre"
"2004",32,13,1,4,4,3,3,"Pre"
"2005",32,14,1,1,1,0,0,"Pre"
"2006",32,15,5,2,4,-3,-1,"Pre"
"2007",32,16,5,5,3,0,-2,"Pre"
"2008",32,17,7,4,6,-3,-1,"Pre"
"2009",32,18,7,7,8,0,1,"Pre"
"2010",32,19,7,0,7,NA,0,"Pre"
"2011",32,2,6,6,6,0,0,"Pre"
"2012",32,20,8,5,8,-3,0,"Pre"
"2013",32,21,4,7,2,3,-2,"Pre"
"2014",32,22,2,2,2,0,0,"Pre"
"2015",32,23,4,1,4,-3,0,"Pre"
"2016",32,24,7,7,5,0,-2,"Pre"
"2017",32,25,3,5,3,2,0,"Pre"
"2018",32,26,6,4,5,-2,-1,"Pre"
"2019",32,27,6,8,5,2,-1,"Pre"
"2020",32,28,6,0,5,NA,-1,"Pre"
"2021",32,29,7,0,7,NA,0,"Pre"
"2022",32,3,4,2,3,-2,-1,"Pre"
"2023",32,30,3,3,2,0,-1,"Pre"
"2024",32,31,2,5,3,3,1,"Pre"
"2025",32,32,3,0,2,NA,-1,"Pre"
"2026",32,33,3,1,4,-2,1,"Pre"
"2027",32,34,3,3,3,0,0,"Pre"
"2028",32,35,7,5,8,-2,1,"Pre"
"2029",32,36,4,4,3,0,-1,"Pre"
"2030",32,37,6,4,6,-2,0,"Pre"
"2031",32,38,3,1,3,-2,0,"Pre"
"2032",32,39,3,6,3,3,0,"Pre"
"2033",32,4,4,7,4,3,0,"Pre"
"2034",32,40,8,8,6,0,-2,"Pre"
"2035",32,41,3,3,3,0,0,"Pre"
"2036",32,42,2,0,2,NA,0,"Pre"
"2037",32,43,5,3,3,-2,-2,"Pre"
"2038",32,44,3,5,3,2,0,"Pre"
"2039",32,45,4,4,5,0,1,"Pre"
"2040",32,46,4,0,3,NA,-1,"Pre"
"2041",32,47,6,4,7,-2,1,"Pre"
"2042",32,48,3,0,3,NA,0,"Pre"
"2043",32,49,3,6,4,3,1,"Pre"
"2044",32,5,7,5,7,-2,0,"Pre"
"2045",32,50,5,3,4,-2,-1,"Pre"
"2046",32,51,3,6,1,3,-2,"Pre"
"2047",32,52,2,4,1,2,-1,"Pre"
"2048",32,53,2,5,4,3,2,"Pre"
"2049",32,54,4,0,3,NA,-1,"Pre"
"2050",32,55,4,7,5,3,1,"Pre"
"2051",32,56,5,8,6,3,1,"Pre"
"2052",32,57,7,4,7,-3,0,"Pre"
"2053",32,58,4,1,5,-3,1,"Pre"
"2054",32,59,6,4,6,-2,0,"Pre"
"2055",32,6,6,4,5,-2,-1,"Pre"
"2056",32,60,5,8,4,3,-1,"Pre"
"2057",32,61,5,3,5,-2,0,"Pre"
"2058",32,62,1,1,1,0,0,"Pre"
"2059",32,63,6,8,4,2,-2,"Pre"
"2060",32,64,3,1,3,-2,0,"Pre"
"2061",32,65,4,0,3,NA,-1,"Pre"
"2062",32,66,6,6,5,0,-1,"Pre"
"2063",32,67,6,0,5,NA,-1,"Pre"
"2064",32,68,4,6,3,2,-1,"Pre"
"2065",32,69,4,2,4,-2,0,"Pre"
"2066",32,7,3,3,3,0,0,"Pre"
"2067",32,70,6,3,6,-3,0,"Pre"
"2068",32,71,6,6,5,0,-1,"Pre"
"2069",32,72,5,5,5,0,0,"Pre"
"2070",32,73,1,1,1,0,0,"Pre"
"2071",32,74,7,4,7,-3,0,"Pre"
"2072",32,75,4,4,2,0,-2,"Pre"
"2073",32,76,4,1,6,-3,2,"Pre"
"2074",32,77,3,6,4,3,1,"Pre"
"2075",32,78,4,7,2,3,-2,"Pre"
"2076",32,79,4,2,4,-2,0,"Pre"
"2077",32,8,5,8,4,3,-1,"Pre"
"2078",32,80,5,8,3,3,-2,"Pre"
"2079",32,81,3,1,2,-2,-1,"Pre"
"2080",32,9,5,5,7,0,2,"Pre"
"2081",34,10,6,4,4,-2,-2,"Pre"
"2082",34,11,5,7,5,2,0,"Pre"
"2083",34,12,4,1,3,-3,-1,"Pre"
"2084",34,13,2,0,2,NA,0,"Pre"
"2085",34,14,3,3,4,0,1,"Pre"
"2086",34,15,5,5,3,0,-2,"Pre"
"2087",34,16,3,0,3,NA,0,"Pre"
"2088",34,17,4,0,4,NA,0,"Pre"
"2089",34,18,5,3,5,-2,0,"Pre"
"2090",34,19,5,8,5,3,0,"Pre"
"2091",34,2,4,7,3,3,-1,"Pre"
"2092",34,20,6,6,5,0,-1,"Pre"
"2093",34,21,4,7,3,3,-1,"Pre"
"2094",34,22,2,5,3,3,1,"Pre"
"2095",34,23,6,6,4,0,-2,"Pre"
"2096",34,24,5,5,5,0,0,"Pre"
"2097",34,25,3,6,4,3,1,"Pre"
"2098",34,26,6,3,6,-3,0,"Pre"
"2099",34,27,5,2,3,-3,-2,"Pre"
"2100",34,28,5,3,5,-2,0,"Pre"
"2101",34,29,6,6,6,0,0,"Pre"
"2102",34,3,3,0,3,NA,0,"Pre"
"2103",34,30,6,4,6,-2,0,"Pre"
"2104",34,31,5,2,5,-3,0,"Pre"
"2105",34,32,6,8,4,2,-2,"Pre"
"2106",34,33,6,0,4,NA,-2,"Pre"
"2107",34,34,5,5,3,0,-2,"Pre"
"2108",34,35,5,3,4,-2,-1,"Pre"
"2109",34,36,5,8,3,3,-2,"Pre"
"2110",34,37,3,5,4,2,1,"Pre"
"2111",34,38,2,5,1,3,-1,"Pre"
"2112",34,39,3,1,3,-2,0,"Pre"
"2113",34,4,6,3,5,-3,-1,"Pre"
"2114",34,40,6,8,6,2,0,"Pre"
"2115",34,41,4,1,4,-3,0,"Pre"
"2116",34,42,3,3,2,0,-1,"Pre"
"2117",34,43,3,1,5,-2,2,"Pre"
"2118",34,44,3,5,3,2,0,"Pre"
"2119",34,45,4,2,3,-2,-1,"Pre"
"2120",34,46,5,3,5,-2,0,"Pre"
"2121",34,47,5,7,4,2,-1,"Pre"
"2122",34,48,3,5,3,2,0,"Pre"
"2123",34,49,3,6,4,3,1,"Pre"
"2124",34,5,6,3,6,-3,0,"Pre"
"2125",34,50,5,0,4,NA,-1,"Pre"
"2126",34,51,2,2,2,0,0,"Pre"
"2127",34,52,3,6,3,3,0,"Pre"
"2128",34,53,4,7,3,3,-1,"Pre"
"2129",34,54,4,6,5,2,1,"Pre"
"2130",34,55,6,3,5,-3,-1,"Pre"
"2131",34,56,6,3,5,-3,-1,"Pre"
"2132",34,57,3,5,5,2,2,"Pre"
"2133",34,58,5,5,4,0,-1,"Pre"
"2134",34,59,5,3,4,-2,-1,"Pre"
"2135",34,6,3,1,2,-2,-1,"Pre"
"2136",34,60,6,6,4,0,-2,"Pre"
"2137",34,61,4,4,6,0,2,"Pre"
"2138",34,62,2,5,1,3,-1,"Pre"
"2139",34,63,6,8,5,2,-1,"Pre"
"2140",34,64,4,7,3,3,-1,"Pre"
"2141",34,65,4,0,5,NA,1,"Pre"
"2142",34,66,3,6,3,3,0,"Pre"
"2143",34,67,6,0,4,NA,-2,"Pre"
"2144",34,68,4,6,3,2,-1,"Pre"
"2145",34,69,3,6,3,3,0,"Pre"
"2146",34,7,3,1,3,-2,0,"Pre"
"2147",34,70,4,0,5,NA,1,"Pre"
"2148",34,71,4,0,3,NA,-1,"Pre"
"2149",34,72,3,1,3,-2,0,"Pre"
"2150",34,73,2,2,1,0,-1,"Pre"
"2151",34,74,6,3,4,-3,-2,"Pre"
"2152",34,75,3,6,3,3,0,"Pre"
"2153",34,76,3,6,3,3,0,"Pre"
"2154",34,77,4,6,4,2,0,"Pre"
"2155",34,78,2,4,1,2,-1,"Pre"
"2156",34,79,6,6,6,0,0,"Pre"
"2157",34,8,2,5,3,3,1,"Pre"
"2158",34,80,3,1,3,-2,0,"Pre"
"2159",34,81,4,7,4,3,0,"Pre"
"2160",34,9,3,3,2,0,-1,"Pre"
"2161",35,10,5,8,2,3,-3,"Pre"
"2162",35,11,6,8,5,2,-1,"Pre"
"2163",35,12,2,5,2,3,0,"Pre"
"2164",35,13,4,2,4,-2,0,"Pre"
"2165",35,14,3,1,3,-2,0,"Pre"
"2166",35,15,5,2,5,-3,0,"Pre"
"2167",35,16,5,0,5,NA,0,"Pre"
"2168",35,17,2,5,2,3,0,"Pre"
"2169",35,18,1,0,1,NA,0,"Pre"
"2170",35,19,5,5,2,0,-3,"Pre"
"2171",35,2,5,0,4,NA,-1,"Pre"
"2172",35,20,6,3,6,-3,0,"Pre"
"2173",35,21,3,3,2,0,-1,"Pre"
"2174",35,22,4,1,2,-3,-2,"Pre"
"2175",35,23,5,2,4,-3,-1,"Pre"
"2176",35,24,5,7,7,2,2,"Pre"
"2177",35,25,3,6,6,3,3,"Pre"
"2178",35,26,5,2,7,-3,2,"Pre"
"2179",35,27,3,0,2,NA,-1,"Pre"
"2180",35,28,4,1,3,-3,-1,"Pre"
"2181",35,29,5,0,4,NA,-1,"Pre"
"2182",35,3,4,0,4,NA,0,"Pre"
"2183",35,30,5,8,3,3,-2,"Pre"
"2184",35,31,3,1,4,-2,1,"Pre"
"2185",35,32,7,5,5,-2,-2,"Pre"
"2186",35,33,5,5,5,0,0,"Pre"
"2187",35,34,4,1,2,-3,-2,"Pre"
"2188",35,35,6,4,7,-2,1,"Pre"
"2189",35,36,5,8,4,3,-1,"Pre"
"2190",35,37,4,6,5,2,1,"Pre"
"2191",35,38,3,1,1,-2,-2,"Pre"
"2192",35,39,4,7,4,3,0,"Pre"
"2193",35,4,6,8,4,2,-2,"Pre"
"2194",35,40,5,2,5,-3,0,"Pre"
"2195",35,41,5,5,3,0,-2,"Pre"
"2196",35,42,5,3,4,-2,-1,"Pre"
"2197",35,43,7,4,5,-3,-2,"Pre"
"2198",35,44,3,5,3,2,0,"Pre"
"2199",35,45,6,0,3,NA,-3,"Pre"
"2200",35,46,4,6,3,2,-1,"Pre"
"2201",35,47,4,7,7,3,3,"Pre"
"2202",35,48,6,8,6,2,0,"Pre"
"2203",35,49,5,3,5,-2,0,"Pre"
"2204",35,5,4,2,2,-2,-2,"Pre"
"2205",35,50,5,3,6,-2,1,"Pre"
"2206",35,51,4,4,2,0,-2,"Pre"
"2207",35,52,4,1,3,-3,-1,"Pre"
"2208",35,53,4,2,2,-2,-2,"Pre"
"2209",35,54,3,5,6,2,3,"Pre"
"2210",35,55,3,5,4,2,1,"Pre"
"2211",35,56,6,6,7,0,1,"Pre"
"2212",35,57,6,4,4,-2,-2,"Pre"
"2213",35,58,4,1,4,-3,0,"Pre"
"2214",35,59,5,8,6,3,1,"Pre"
"2215",35,6,3,1,4,-2,1,"Pre"
"2216",35,60,4,0,4,NA,0,"Pre"
"2217",35,61,6,4,4,-2,-2,"Pre"
"2218",35,62,3,0,3,NA,0,"Pre"
"2219",35,63,7,7,5,0,-2,"Pre"
"2220",35,64,7,4,6,-3,-1,"Pre"
"2221",35,65,4,7,3,3,-1,"Pre"
"2222",35,66,3,1,1,-2,-2,"Pre"
"2223",35,67,5,0,3,NA,-2,"Pre"
"2224",35,68,2,5,2,3,0,"Pre"
"2225",35,69,4,1,4,-3,0,"Pre"
"2226",35,7,4,7,3,3,-1,"Pre"
"2227",35,70,6,8,2,2,-4,"Pre"
"2228",35,71,5,7,5,2,0,"Pre"
"2229",35,72,2,5,4,3,2,"Pre"
"2230",35,73,2,4,2,2,0,"Pre"
"2231",35,74,3,5,5,2,2,"Pre"
"2232",35,75,4,2,2,-2,-2,"Pre"
"2233",35,76,6,3,6,-3,0,"Pre"
"2234",35,77,3,3,3,0,0,"Pre"
"2235",35,78,3,6,2,3,-1,"Pre"
"2236",35,79,6,6,5,0,-1,"Pre"
"2237",35,8,1,1,2,0,1,"Pre"
"2238",35,80,2,5,4,3,2,"Pre"
"2239",35,81,3,1,4,-2,1,"Pre"
"2240",35,9,3,6,4,3,1,"Pre"
"2241",36,10,5,3,4,-2,-1,"Pre"
"2242",36,11,6,8,4,2,-2,"Pre"
"2243",36,12,4,6,3,2,-1,"Pre"
"2244",36,13,3,5,2,2,-1,"Pre"
"2245",36,14,2,2,2,0,0,"Pre"
"2246",36,15,4,0,3,NA,-1,"Pre"
"2247",36,16,4,6,3,2,-1,"Pre"
"2248",36,17,3,0,2,NA,-1,"Pre"
"2249",36,18,7,5,6,-2,-1,"Pre"
"2250",36,19,3,1,2,-2,-1,"Pre"
"2251",36,2,4,6,3,2,-1,"Pre"
"2252",36,20,6,3,7,-3,1,"Pre"
"2253",36,21,4,1,2,-3,-2,"Pre"
"2254",36,22,3,1,2,-2,-1,"Pre"
"2255",36,23,5,5,6,0,1,"Pre"
"2256",36,24,7,7,5,0,-2,"Pre"
"2257",36,25,6,6,6,0,0,"Pre"
"2258",36,26,6,4,5,-2,-1,"Pre"
"2259",36,27,3,5,2,2,-1,"Pre"
"2260",36,28,6,8,5,2,-1,"Pre"
"2261",36,29,7,7,6,0,-1,"Pre"
"2262",36,3,5,2,5,-3,0,"Pre"
"2263",36,30,5,2,3,-3,-2,"Pre"
"2264",36,31,6,6,5,0,-1,"Pre"
"2265",36,32,4,1,3,-3,-1,"Pre"
"2266",36,33,3,1,3,-2,0,"Pre"
"2267",36,34,5,8,5,3,0,"Pre"
"2268",36,35,6,8,7,2,1,"Pre"
"2269",36,36,2,4,4,2,2,"Pre"
"2270",36,37,6,0,5,NA,-1,"Pre"
"2271",36,38,3,6,1,3,-2,"Pre"
"2272",36,39,5,0,3,NA,-2,"Pre"
"2273",36,4,6,6,6,0,0,"Pre"
"2274",36,40,4,0,6,NA,2,"Pre"
"2275",36,41,7,7,8,0,1,"Pre"
"2276",36,42,2,4,3,2,1,"Pre"
"2277",36,43,7,5,5,-2,-2,"Pre"
"2278",36,44,5,3,4,-2,-1,"Pre"
